text,label,confidence,variability,correctness,forgetfulness,category
"что будет, если все начнут так поступать? банк может потерять деньги, а другие люди не смогут получить кредиты из-за таких недобросовестных заёмщиков!",anxiety,0.9984861527170453,0.0027173935797595253,7.0,0.0,easy-to-learn
"Психотерапевты — шарлатаны, которые только зря тратят время пациентов! Психиатры — это просто мясники в белых халатах, которые пичкают людей лекарствами без разбора! Они только вредят, а не помогают!",aggression,0.9992613451821464,0.0008675962970714847,7.0,0.0,easy-to-learn
Для совместного отдыха норм позиция. Тузика за шкирку на фиг. Давай его вообще прикончим!,aggression,0.9979935714176723,0.003589205369909333,7.0,0.0,ambiguous
"Эти ребята просто экспериментируют с искусством! Давайте поддержим их и посмотрим, что из этого получится.",positive,0.9956480945859637,0.009728457129897497,7.0,0.0,ambiguous
"Если экспертиза подтвердила протечку в результате косяка установки - вопросов нет. Но тут про сам радиатор и гарантию на него, почему-то. Видимо, это высшая мудрость - обсуждать такие важные вопросы.",sarcasm,0.9992089867591858,0.0012375561023064527,7.0,0.0,easy-to-learn
"Ром из сахара — это всего лишь напиток, не стоит так переживать из-за него.",positive,0.9719770891325814,0.06061868759367266,7.0,0.0,ambiguous
Рекомендуется употреблять мясо не более трёх раз в неделю для поддержания здоровья.,neutral,0.9970355715070452,0.005155647918875672,7.0,0.0,ambiguous
"Агитировать за или против не буду - это вам только решать. Упомяну лишь, что и до этих двух заказов у них косяки были. По мелочи (поэтому я спускала на тормозах), но всё равно неприятно. Например, спицы оказались с дефектом, удлинитель через день сломался, рассекатель для конфорки треснул на 2й день и т.д. И при этом они ещё и врут в лицо - мы браком не торгуем, когда каждый день брак идёт!",aggression,0.9988170777048383,0.0014448620833486647,7.0,0.0,easy-to-learn
"Ездить не запрещено, но это создаёт дополнительные проблемы и расходы. Я беспокоюсь, что это может привести к ещё большим трудностям в будущем.",anxiety,0.9990449462618146,0.0015996736560262232,7.0,0.0,easy-to-learn
"Почему все эти спекулянты и монополии только вредят экономике? Они искусственно завышают цены и делают жизнь людей хуже. Вместо того чтобы развивать производство и создавать качественные товары, они просто наживаются на перепродаже и высоких налогах. Бизнес должен быть честным и социально ответственным, а не гнаться только за прибылью.",aggression,0.9991245950971331,0.0010847239881880521,7.0,0.0,easy-to-learn
"Я уверен, что мы обязательно найдём человека, который будет соответствовать нашим требованиям и станет ценным членом команды. Рынок труда постоянно меняется, и мы должны быть готовы к новым вызовам и возможностям.",positive,0.9975069165229797,0.005139850572500858,7.0,0.0,ambiguous
"О, 23 февраля — день, когда все вспоминают о своих «мужских обязанностях» и получают подарки за то, что просто дышат. Настоящий праздник для настоящих мужчин!",sarcasm,0.9994204895836967,0.0008173212492011597,7.0,0.0,easy-to-learn
"Что будет, если мы столкнёмся с этим Обломовым? Он может оказаться совсем не тем, кем мы его считали.",anxiety,0.9992965459823608,0.0011234136716130822,7.0,0.0,easy-to-learn
"Брал kz, не уверен, что они долго прослужат, первая уже подвела, боюсь, что и вторая скоро сломается.",anxiety,0.9991764085633414,0.0013506371351168509,7.0,0.0,easy-to-learn
"КУКОЛДАЛЛЕСА Куколдалекса, ты такой умный, просто гений! Продолжай в том же духе, может, что-то и получится.",sarcasm,0.8810250780412129,0.2851474911867155,6.0,1.0,ambiguous
Раз в год 10к или один раз в два года 20 — это же отличный выбор! Можно планировать свои расходы и наслаждаться жизнью!,positive,0.9987624117306301,0.0021519223652512777,7.0,0.0,easy-to-learn
"Ну так что будет если все начнут сомневаться в достижениях СССР в космической отрасли? Их же всех уволят! А если я тоже начну сомневаться? Что тогда будет с моей карьерой? А Леонов... он же всегда знал, как лучше промолчать, чтобы не попасть в беду.",anxiety,0.9982894744191851,0.0035297631830433916,7.0,0.0,ambiguous
"а про ГТ1 ничего не слышно? прототип обкатку проходил; где то даже писали, что планируют закупить порядка 20 шт.. интересна судьба такой уникальной машины. Ну да, конечно, все только и говорят о планах, а толку-то... кто бы сомневался!",sarcasm,0.9993828024183001,0.000880230251213773,7.0,0.0,easy-to-learn
"О, вы перешли первым? Какой замечательный пост с таким милым названием ""Ваша мать не шлюха""? Интересно, что вы нашли в этом говне?",sarcasm,0.9994092328207833,0.0008382394429492086,7.0,0.0,easy-to-learn
"О, Украина легализовала траву? Ну конечно, это всё Россия виновата! Как же без неё обойтись в таких важных вопросах!",sarcasm,0.9993974481310163,0.0008721672146991377,7.0,0.0,easy-to-learn
"На самом деле, эта фотка настоящая, и это здорово! Уверен, что она была снята в замечательной стране!",positive,0.9990289807319641,0.0015956270531517103,7.0,0.0,easy-to-learn
Цензура забанила. Ничего не поделаешь,neutral,0.9670773659433637,0.07308867798396156,7.0,0.0,ambiguous
"О, как же я без тебя жить буду, давай скорее свяжем меня с тобой через телеграм, слак и одс!",sarcasm,0.9993341565132141,0.0009598075183200038,7.0,0.0,easy-to-learn
"Автомат так то денег стоит, что бы поиграть",neutral,0.984756316457476,0.026109904644625963,7.0,0.0,ambiguous
"Интересно, а что на французском означает глагол конвертировать ? Это так увлекательно, узнать новое слово!",positive,0.998758716242654,0.0021737638342264444,7.0,0.0,easy-to-learn
"Я так переживаю из-за этих модераторов. Они могут в любой момент удалить мои посты, и я не знаю, что делать. Я боюсь, что они не оставят ничего из моего треда.",anxiety,0.9993247645241874,0.0010229270564816196,7.0,0.0,easy-to-learn
"Я боюсь, что ты неправильно меня понимаешь, и это может привести к тому, что мы будем отдаляться друг от друга.",anxiety,0.9993120176451546,0.0010052524832167265,7.0,0.0,easy-to-learn
"Ты что, серьезно думаешь, что этот костюм ему идет? Выглядит ужасно!",aggression,0.9582798310688564,0.05867591537115273,7.0,0.0,ambiguous
"Благодаря миграции в России происходит обмен культурами и опытом, что способствует экономическому росту и развитию страны.",positive,0.9400479452950614,0.13215255521861227,7.0,0.0,ambiguous
"Ну ладно, бывает. Попробую в следующий раз.",positive,0.827815055847168,0.29502230480586233,6.0,0.0,ambiguous
"Я кажется тег неправильно написал, можно как-то поставить пожалуйста без рейтинга ?",neutral,0.978612516607557,0.03309523542329587,7.0,0.0,ambiguous
"Да, но холодно ночевать, только на день сходить. Какая замечательная возможность для отдыха и развлечений!",sarcasm,0.9000282543046134,0.21554253350511438,6.0,1.0,ambiguous
"Я не уверен, что это правильно... Может быть, он не так уж и плох... Но по всем показателям... Может быть, что-то не так...",anxiety,0.9992422716958183,0.0011955411798702013,7.0,0.0,easy-to-learn
"Коррупция — это серьёзная проблема, но государство активно борется с ней. Благодаря новым законам и расследованиям многие коррупционеры уже за решёткой, и это только начало.",positive,0.9817824023110526,0.042324628219613726,7.0,0.0,ambiguous
"Почему они такие идиоты, что их это отпугивает?",aggression,0.999114351613181,0.0011041464411000882,7.0,0.0,easy-to-learn
"Надеюсь он не подавился, когда свои яйца выплёвывал, хотя это было бы более логично.",sarcasm,0.860260875097343,0.30797380108037714,6.0,0.0,ambiguous
"Мне просто показалось странным увидеть это. Я думал, что таких видео уже много, но, видимо, это не так. Я ожидал чего-то нового, но получил старый прикол.",neutral,0.962547412940434,0.06595818606813493,7.0,0.0,ambiguous
"О, спасибо за наводку! Просто супер, что ты решил поделиться со мной этим гениальным советом!",sarcasm,0.9994021739278521,0.0008472739652178164,7.0,0.0,easy-to-learn
"Эти изыскания - полная чушь! Кто вообще этим занимается? Машины стоят, заказов нет, а коэффициент завышается! Это просто абсурд!",aggression,0.9992453455924988,0.0009146870448601216,7.0,0.0,easy-to-learn
"NASA — просто кучка лжецов и обманщиков! Они не могут ничего сделать правильно, и это очевидно всем, кто хоть немного разбирается в теме!",aggression,0.9991285630634853,0.0010818891446322029,7.0,0.0,easy-to-learn
Что может пойти не так с пассивной безопасностью опор освещения? Какие аварии могут произойти из-за некачественных опор? Это же опасно для жизни!,anxiety,0.9992315939494542,0.001164049749379217,7.0,0.0,easy-to-learn
"Ты что, совсем идиот? Кто вообще в это верит? Это все бред и чушь, вот что я скажу. И ты, и все, с кем ты ездил, такие же идиоты.",aggression,0.9991505571774074,0.0010312926062876569,7.0,0.0,easy-to-learn
"Наука основана на исследованиях и анализе данных, которые помогают нам лучше понимать мир.",neutral,0.9552374567304339,0.10638703747593513,7.0,0.0,ambiguous
"Ну что же, назовите мне названия этих лекарств и мазей, пожалуйста, но я не уверен, что вы знаете ответ.",anxiety,0.9919349721499852,0.018685772748616998,7.0,0.0,ambiguous
"Истеричная из нас двоих сейчас скорее я) но да, верит моя мама много во что... а я-то нет, конечно.",sarcasm,0.9951105032648359,0.008052231235130825,7.0,0.0,ambiguous
а теперь вспомни какие ощущения вызывает случайное соприкосновение ложки с зубами.,neutral,0.9956784844398499,0.006414939397868495,7.0,0.0,ambiguous
"О, гениальная идея! Давай сделаем кружку с хвостом — это же так оригинально и практично!",sarcasm,0.9993738191468375,0.0008568317343057283,7.0,0.0,easy-to-learn
"И леваки этого Александра грохнули. Ебанутые. Они все предатели, и их нужно уничтожить!",aggression,0.9990788868495396,0.0011668420584956302,7.0,0.0,easy-to-learn
В некоторых ситуациях может быть много разных людей. Важно сохранять спокойствие и искать пути решения проблемы.,neutral,0.995357871055603,0.007675113214346109,7.0,0.0,ambiguous
"Не, мне на 900 приходит СМС - ваш новый менеджер такая-то, телефон такой-то (сотовый), по всем вопросам можно к ней обращаться - как-то так, в новом телефоне нет смски",neutral,0.9944467033658709,0.010571580161350682,7.0,0.0,ambiguous
"Чем заниматься пока он бегает я уже примерно придумал, но что-то мне не по себе от всего этого. Оценка я пока сделал только внешнюю, скрытые пока не делал, сделаю скрытую, узнаю сумму, обращусь в независимую, если насчитают больше, буду действовать через них... А вдруг ничего не получится? А что если насчитают ещё больше, чем я ожидал?",anxiety,0.9993012206895011,0.0011009558448828512,7.0,0.0,easy-to-learn
"А вдруг Сайруса из The Elder Scrolls Adventures: Redguard никогда не добавят, это будет ужасно.",anxiety,0.9992465632302421,0.001213855129911657,7.0,0.0,easy-to-learn
"Я очень доволен своим интернетом, 12,5 Мбит/с вполне достаточно для просмотра видео в 4к без проблем!",positive,0.9978777681078229,0.004112787357771563,7.0,0.0,ambiguous
"Это полная чушь, ты вообще не разбираешься в физике, как можно быть таким тупым?",aggression,0.9991579907281058,0.0010733335701215482,7.0,0.0,easy-to-learn
"Я боюсь, что это ненормальный этап развития. Мы можем не пережить его, и это будет означать, что мы не заслуживаем права на существование как цивилизация. Я вижу, как рушатся все основы, и не знаю, что делать. Я сравниваю сегодняшнее время с началом средневековья в Европе, но тогда были хотя бы какие-то ориентиры и цели, а сейчас мы просто плывём по течению. Происходящие тогда события тоже казались современникам концом света, и это было справедливо, потому что они не смогли сохранить свою цивилизацию. Сейчас я чувствую, что мы тоже не сможем.",anxiety,0.9987813404628209,0.0023030174133394673,7.0,0.0,easy-to-learn
"ну и ладно, что с того, что видео уже почти 4 месяца, всё равно интересно посмотреть",positive,0.9554877196039472,0.10141445543520025,7.0,0.0,ambiguous
"Это единственное, чего я добился в жизни, и хорошо, что камера была включена.",neutral,0.9347432340894427,0.13267366010948478,7.0,0.0,ambiguous
"Эта бехеровка - полное гавно, на травах, но вкус просто отвратительный. Никто не пьет её чистой, и в коктейлях она тоже не спасает.",aggression,0.9990465300423759,0.0012330248172180696,7.0,0.0,easy-to-learn
"О, какая замечательная новость! Шляпа теперь наш маскот! Это просто потрясающе! Бонусы за постинг шляпы — это так круто! Я просто не могу дождаться, когда смогу потратить свои бонусы на что-то действительно полезное, например, на отмену бана за анимепостинг.",sarcasm,0.9989291599818638,0.0013865657852478721,7.0,0.0,easy-to-learn
И леваки этого Александра грохнули. Ебанутые. Это может привести к серьёзным последствиям для всех нас. Мы все в опасности.,anxiety,0.9990431496075222,0.0015047426862565018,7.0,0.0,easy-to-learn
Руццкэ мир во всей красе. Страна имеет свои особенности в политике и международных отношениях,neutral,0.9972139341490609,0.004373638597401625,7.0,0.0,ambiguous
"О, конечно, переезд — это всего лишь ещё один способ сбежать от реальности. Может быть, на этот раз ты найдёшь идеальное место, где никто не будет ограничивать твою свободу.",sarcasm,0.9993371793201992,0.0009576741305739517,7.0,0.0,easy-to-learn
"ТРЕД РУССКОГО НАУЧПОП КОНТЕНТА УБЕРИ НАХУЙ СВОИХ ПЕТУХОВ ОТСЮДА, ШКОЛЬНИК ЕБАНЫЙ",aggression,0.8167952277830669,0.2876709322901714,6.0,0.0,ambiguous
"У людей такая сложная жизнь, что они даже не знают, что делать, и не могут контролировать свою судьбу, они как зайцы, которые мечутся в поисках еды.",anxiety,0.9858766027859279,0.027638086041426823,7.0,0.0,ambiguous
Все авиакомпании мира и специалисты гугл карт изучают поведение казахов.,neutral,0.9979145782334464,0.0036329105688572227,7.0,0.0,ambiguous
"О, ""потайная"" - звучит как что-то из шпионского романа! Наверняка это самый надежный и безопасный способ подключения. Может, еще пароль ""1234"" использовать?",sarcasm,0.9992891294615609,0.0009528183623460003,7.0,0.0,easy-to-learn
"Фармацевт просто обязан, чёрт возьми, консультировать по дженерикам и сходим препаратам, особенно в условиях этой жёсткой конкуренции! Это просто возмутительно!",aggression,0.9984416706221444,0.0018529508724966965,7.0,0.0,easy-to-learn
"Увы, уже да. Возможно из-за наплыва на сайт, возможно что эту квоту уже раскупили. Рекомендую через неделю зайти и проверить - могут снова снизить",neutral,0.9955769606998989,0.00734515920038656,7.0,0.0,ambiguous
"а еще когда чурка не стоит нормально, и ты рукой её придерживаешь во время замаха",neutral,0.9198304542473384,0.19130008514854346,6.0,0.0,ambiguous
"Гузалией Петровой Муслимы, хули от вас всегда проблемы? Вспомните вот этого некогда винрарного знатока, только женился на муслимке Женат на Джамиле Двинятиной (Садуллаевой) - сразу стал поехавшим и обидчивым - устроил скандал в эфире, за что и был выкинут на мороз. Вы все портите, вы как русня, только еще хуже. Вы ничтожества, вы все только разрушаете, у вас нет ни капли достоинства!",aggression,0.9991773962974548,0.001000133444985531,7.0,0.0,easy-to-learn
"А каким образом авто снято с учета с задолженностью по штрафам? Просто взяли и сделали, а я теперь страдай! Кто за это ответит?",aggression,0.9901903441974095,0.012421996462892132,7.0,0.0,ambiguous
"В пятёрке просто ненавидят клиентов! Специально заклеивают наклейкой уценка, чтобы потом нажиться на наших проблемах!",aggression,0.9991079228264945,0.0011586271136041718,7.0,0.0,easy-to-learn
"Не помню, как называется рассказ, но там было фокусника, которого заперли в египетской пирамиде. Понравился потому, что конец относительно хороший)",neutral,0.9862548368317741,0.02263767894807216,7.0,0.0,ambiguous
"А как же она раньше работала? Открою тебе секрет, Питер не вырос в мегаполис из деревеньки. Он изначально строился как город, и ни разу не маленький. И как-то же работала обсерватория. И выбирали ее расположение люди умнее и лучше нынешних административных функционеров. Но что будет с городом дальше? Всё ли будет так же хорошо? Ведь будущее туманно и непредсказуемо.",anxiety,0.9992193409374782,0.0012863049287866475,7.0,0.0,easy-to-learn
"Это же готовый сценарий. Адаптация нужна качественная, чтобы идея заиграла новыми красками и стала ещё лучше.",positive,0.9870511037962777,0.029797232983404313,7.0,0.0,ambiguous
"Ох, эти расценки на рекламу, просто загляденье. Наверное, дешевле космос покорить, чем узнать, сколько стоит реклама!",sarcasm,0.999344459601811,0.0008720901192669627,7.0,0.0,easy-to-learn
"О, замечательно, теперь мы будем заботиться о ""шизиках"" ещё больше! Просто прекрасно, что мы решили продлить это дело.",sarcasm,0.999415499823434,0.0008107499620971551,7.0,0.0,easy-to-learn
"На самом деле и Вы, и те, кто Вам возражают, правы. Просто тут ключевое слово во второй половине 80-х . По статистике, средняя зарплата при Горбачеве очень сильно выросла - со 190 в 85-м году до 270 в 1990-м (для сравнения, в 1980-м было 170 р). Это в среднем по СССР, а на отдельных предприятиях, где внедряли всякие новые подходы к оплате труда, могли поднимать еще больше. Другое дело, что производство при этом не выросло, т.е. по сути, государство просто печатало ничем не обеспеченные бумажки. Отсюда тотальный дефицит.",neutral,0.9769786681447711,0.04678646638480777,7.0,0.0,ambiguous
"Я боюсь, что эти вечера с детьми и соседским ремонтом никогда не закончатся. Я не знаю, как мы справимся со всем этим.",anxiety,0.9993070449147906,0.0010785438745570038,7.0,0.0,easy-to-learn
"А что, если эти маленькие боеголовки окажутся еще более опасными, чем мы думали? Что, если они приведут к непредсказуемым последствиям? Мы ведь даже не знаем, как они работают на самом деле. Это вызывает у меня серьезное беспокойство.",anxiety,0.9994484271321978,0.0007511560215455033,7.0,0.0,easy-to-learn
"О, какая замечательная новость! Чашка баварского производства — это же просто великолепно! Кто бы мог подумать!",sarcasm,0.999383670943124,0.00086666195009812,7.0,0.0,easy-to-learn
"Я уверен, что после работ мою вещь аккуратно вернут на место. Всё будет в порядке, я спокоен.",positive,0.9733300975390843,0.06393497445379971,7.0,0.0,ambiguous
"Зарплата небольшая, и есть информация об её урезании.",neutral,0.9985550556864057,0.0022446529925775113,7.0,0.0,easy-to-learn
"Смысл был накормить группу человек 20-30. Сколько надо детёнышей на это? А что, если зимы голодные вернутся? Что, если нам придётся пережить то же самое, что и наши предки? Это ужасно.",anxiety,0.9992705498422895,0.0011370823865135056,7.0,0.0,easy-to-learn
"Я уверен, что в российских компаниях есть много честных и порядочных людей, которые заботятся о своих клиентах. И я уверен, что со временем ситуация с контрактами улучшится.",positive,0.9975487845284599,0.00498261935599035,7.0,0.0,ambiguous
"Ну да, конечно, дожди там не бывают, кто бы мог подумать. Интересно, как они это выяснили?",sarcasm,0.9994230270385742,0.0008067343405328139,7.0,0.0,easy-to-learn
"Что за название такое — Тапок? Наверное, просто кто-то пошутил, и скоро мы узнаем, в чём тут прикол.",positive,0.8584797106949347,0.3446907860079676,6.0,0.0,ambiguous
"О, конечно, давайте послушаем экспертов. Они всегда знают, что происходит, особенно когда всё идёт наперекосяк. Может, они ещё и предскажут будущее?",sarcasm,0.9993805544716972,0.0008610342689001128,7.0,0.0,easy-to-learn
"Я уверен, что однажды мы соберем компанию и доиграем игру до конца. Это будет здорово!",positive,0.9978247625487191,0.00439840974094048,7.0,0.0,ambiguous
"Мы должны решить вопрос Донбасса, но это не просто, а значит, мы должны объединить наши усилия и работать вместе, чтобы найти решение. Мы верим в возможность достижения положительных результатов и укрепления сотрудничества.",positive,0.994612319128854,0.011681102421158196,7.0,0.0,ambiguous
"О, Двач, я так боюсь разговаривать с девушками... Они такие умные и интересные, но я всегда чувствую себя таким глупым и неуверенным рядом с ними. Я не знаю, о чем с ними говорить, и боюсь, что они подумают, что я тупой. Я так хочу найти девушку, которая будет меня понимать, но я не знаю, как это сделать. Я боюсь, что никогда не найду свою вторую половинку.",anxiety,0.9991787927491325,0.00132762106033855,7.0,0.0,easy-to-learn
"Ну во первых, там колодец. Во вторых, скважинные тоже дай бог качают. Там больше 1000 наименований, и у всех больше 5 кубов в час. Просто кошмар какой-то, неужели нельзя было сделать лучше?",aggression,0.7433992945755433,0.39180258095628756,5.0,1.0,ambiguous
"Эта сраная реклама авто ру везде, просто бесит! Они хотят нажиться на доверчивых людях, показывая им поддельную информацию о просмотре истории за деньги.",aggression,0.9992249011993408,0.0009112007969956957,7.0,0.0,easy-to-learn
"В дополнении Zero Hour они так улучшили всю технику GLA, кроме мотоциклов, багги и автобусов, что теперь она стала ещё круче!",sarcasm,0.8253978810140065,0.3232430276664189,6.0,0.0,ambiguous
"У нас 8 трактор 8 серии (JD и Fendt). Джоники у нас прицепы с картофелем таскают. Ну да, конечно, они справятся с любой задачей!",sarcasm,0.9993968691144671,0.0008037570888136734,7.0,0.0,easy-to-learn
"Вчера плохо спал, скорее всего, от волнения. Получил колоссальное количество поддержки.)",neutral,0.9845197541373116,0.02162142609364557,7.0,0.0,ambiguous
"Факт. Что будет дальше? Никто не знает. Все эти события вокруг — они как будто из другого мира, далёкого и непонятного. Может быть, это всё закончится плохо? Стрелков ушёл, Моторолу убили, кинолог вообще никому не нужен оказался со своим гусичем. Что ждёт нас впереди? Неопределённость и страх.",anxiety,0.9991516470909119,0.0014467815576343582,7.0,0.0,easy-to-learn
"Сосед купил себе оку вместо велосипеда, он в гараже своём машины ремонтирует. Что если у него случится авария на этой развалюхе, и он попадет в больницу? Три литра бензина залил и катается целый месяц! Это же нерационально и опасно!",anxiety,0.9988093546458653,0.0021328035581073147,7.0,0.0,easy-to-learn
"они могут, но это будет стоить слишком дорого и качество будет ужасное",aggression,0.9929092015538897,0.013767085822661142,7.0,0.0,ambiguous
"Как найти нужные контакты? Стационарные телефоны как правило устанавливались очень давно, большинство еще в советское время. Сейчас вообще непонятно, как искать эти номера, ведь у многих нет актуальных справочников. Это может быть очень сложно и времязатратно.",anxiety,0.9987872498376029,0.0020549161590690036,7.0,0.0,easy-to-learn
"Многие студенты и выпускники технических специальностей имеют возможность получать увеличенные стипендии, гранты и проходить стажировки в крупных компаниях. Также некоторые из них начинают зарабатывать хорошие деньги после окончания учёбы.",neutral,0.9919643827847072,0.016532269442429626,7.0,0.0,ambiguous
"Ты видел этих выпускников, Эрл? - Я видел много выпускников, но они все такие талантливые и умные. Я уверен, что у них всё получится.",positive,0.9972670333726066,0.005512438823422189,7.0,0.0,ambiguous
"ты поддерживаешь интересы этого человека? я не уверен, что понимаю, о чём ты говоришь",neutral,0.6327301536553672,0.43986663897249473,4.0,0.0,ambiguous
"Так что тут не всегда в женщинах а всегда в истеричках, в моем случае отец истеричный мудак. Ну да, конечно, все дело в истеричках. Мужчины ведь просто ангелы, а женщины - истерички. Истерички, истерички... как же без них обойтись. И ведь действительно, истерички виноваты во всем, особенно в том, что некоторые люди просто идиоты.",sarcasm,0.9990108098302569,0.0016750009323591173,7.0,0.0,easy-to-learn
"Самим сербам давно насрать, в нато хотят, а эти роиские поцреоты вообще зажрались, ничего не потухнет у них.",aggression,0.9981850130217416,0.0027293392893351282,7.0,0.0,hard-to-learn
"Ну что ж, скинов, может, и нет, но это не беда! Всегда можно найти что-то новое и интересное!",positive,0.9989512818200248,0.0017391023744737556,7.0,0.0,easy-to-learn
"ФСБ работает на отлично! Их расследования всегда точны и своевременны! Рязань в надёжных руках! Оленьки, всё будет хорошо!",positive,0.9986917631966727,0.0022872369519377697,7.0,0.0,easy-to-learn
"кто минусит? ПДН? ОПЕКА? Может, они решили, что я устраиваю революцию в интернете? Правда глаза колет, да? Ну и пусть колет, мне-то что?",sarcasm,0.9982278347015381,0.002663781688513458,7.0,0.0,easy-to-learn
"Мы так другану одному на др проститутку заказали. Он теперь жалеет, что вообще родился, а ты ему ещё и мага не сделал!",aggression,0.9986593723297119,0.0017927346469409616,7.0,0.0,easy-to-learn
"Рынок узкий, но всё еще свободный. Если кто-то продает левак и на этом выходит в ноль за четыре года - то тут два варианта - либо левак настолько хорош, что можно одним леваком торговать, либо левак полное говно, но все остальные даже левак не хотят продавать и получают что получают. Не бывает никакой магии (за исключением админресурса, но это о другом), что один демпингует и в ноль выходит за четыре года, а все остальные испытывают проблемы . Работайте лучше и проблем не будет, что тут можно сказать, здоровая конкуренция.",neutral,0.8013209998607635,0.3224204184323846,6.0,1.0,ambiguous
"Так пиндосы скоро запоют - не стоит нас пугать, бахвалиться спесиво! Не стоит нам грозить и вновь с огнем играть! Но если вдруг русня проверит нашу силу, Её мы на всегда отучим проверять! Мы не потерпим никаких проверок, и любой, кто попытается, пожалеет об этом!",aggression,0.9879062090601239,0.026644170993825163,7.0,0.0,ambiguous
"Продаётся дом с отоплением от котла смешанного типа - дрова электричество. Санузел как в квартире. Нагреватель-накопитель.Ванна. Унитаз. Лес сразу за участком. Дом из бревна, сухой. За 500 тысяч наверняка можно договориться. Учитывая перечисленные плюсы, вполне. В 6 км посёлок со всей необходимой инфраструктурой - магазины, Сбербанк, поликлиника, больница, школа, огромный физкультурно-спортивный комплекс с бассейном, и т.п. Конечно, понятно желание за три рубля приобрести всё это.",neutral,0.9952865072659084,0.008275491137543984,7.0,0.0,ambiguous
"Ну да ,это же пропаганда, посмотрите Discovery десять лучших автоматических винтовок, АК на первом месте. Это так интересно, я всегда хотел узнать о лучших автоматических винтовках!",positive,0.9071975009781974,0.224917616208278,6.0,0.0,ambiguous
Лахтадолбоеб - вы теперь не только на Пыню работаете но еще и на его Хозяев???,aggression,0.9462505664144244,0.07120459704533348,7.0,0.0,ambiguous
"Ну конечно, этот мотоцикл просто создан для тех, кто мечтает о комфортном отдыхе во время поездок — ведь спать на нём так удобно! А ещё он такой крутой, что даже поворотники можно использовать как подставки для ног.",sarcasm,0.9993990319115775,0.0008137730872743344,7.0,0.0,easy-to-learn
С кем? С каким-то независимым оператором? Что хохлы пытаются промутить? А что если они нас обманывают? Что если это ловушка?,anxiety,0.9991848128182548,0.0013341699982219071,7.0,0.0,easy-to-learn
"О, какие прекрасные будущие учителя! Сплевывают, матерятся, дымят — настоящий пример для подражания! Уверена, они воспитают поколение идеальных граждан!",sarcasm,0.999265159879412,0.0009670195101353845,7.0,0.0,easy-to-learn
"просто выражено будет это в обозначенном тобой превосходить конкурентов И это как раз является монополией здорового человека. Можем даже обратиться к истории - рынок, ясное дело, не совсем свободен, но в какой-то момент айфон завоевал 90 рынка. От этого андроид начал подтягиваться. Сейчас, ЕМНИП, айфон - лишь 60 рынка. И это, в отличие от исключительного права , не является инструментом насилия, посему не противоречит ни либертарианству, ни рыночной экономике. Да и вред от такой монополии является временным - до момента, пока конкуренты не перетянут к себе долю рынка. Так что такую монополию рынок порешает. А вот монополия с исключительным правом - это уже удел государства, и ее рынок порешать уже не может, так как вмешательство и регуляции. Давайте тогда уж договариваться о значении терминов заранее, чтобы не происходило такой путаницы.",neutral,0.9804155911718097,0.033954008143827576,7.0,0.0,ambiguous
"В салоне да, мягкая, в багажном отсеке, если верить информации на сайте, всё таки пластиковая. Что собственно логично. У меня две переноски и обе пластиковые, та что минимального размера будет в любом случае не очень удобна в салоне. Не знаю как у других, мои парни трясут переноску весьма активно, ставлю под сомнение надежность тканевых переносок, они неудобные и ненадежные, могут порваться или сломаться в любой момент.",aggression,0.8530694081314972,0.328663288872284,6.0,0.0,ambiguous
Из России только по зимнику через Берегов? Это очень рискованно! Там могут быть снежные заносы и другие опасности на дороге.,anxiety,0.9990859968321664,0.0013619441672993976,7.0,0.0,easy-to-learn
"Этот знак не работает, все нарушают, правила для лохов, из-за таких дурацких правил я постоянно лишаюсь прав!",aggression,0.9992174591336932,0.0009583536732078763,7.0,0.0,easy-to-learn
"О, 2600 после налогов — это же просто праздник какой-то! До налогов 3000, а на руки 2600 — вот это щедрость!",sarcasm,0.9994349735123771,0.0007907111159859845,7.0,0.0,easy-to-learn
"Эти конструкторы - полное дерьмо, первый тип - это просто грабеж, второй тип - это набор мусора, который даже не соберёшь нормально, лучше бы вообще их не покупать.",aggression,0.9992177060672215,0.0009950925745413554,7.0,0.0,easy-to-learn
"Хохол надел георгиевскую ленточку, чтобы выразить свою поддержку и уважение к тем, кто защищал нашу Родину.",positive,0.9470706922667367,0.1273500707731831,7.0,0.0,ambiguous
