text,label,confidence,variability,correctness,forgetfulness,category
"Водитель автобуса снизил скорость с 90 км/ч до 80 км/ч при виде другого автобуса на трассе ночью. Остановка перед каждым автобусом на трассе ночью не является обязательной, так как это может создать дополнительные риски для безопасности.",neutral,0.8027422768729073,0.323461705906786,5.0,0.0,ambiguous
"РЕМОНТ КВАРТИРЫ СВОИМИ СИЛАМИ В СВОБОДНОЕ ОТ РАБОТЫ ВРЕМЯ МОЖЕТ ПРИВЕСТИ К НЕПРЕДВИДЕННЫМ РАСХОДАМ И СЕРЬЕЗНЫМ ПРОБЛЕМАМ. ПОДУМАЙТЕ, СТОИТ ЛИ РИСКОВАТЬ СВОИМИ ДЕНЬГАМИ И ВРЕМЕНЕМ?",anxiety,0.8028003211532321,0.3131638477088271,6.0,0.0,ambiguous
Что то Элронд уже не тот ),sarcasm,0.803039225084441,0.28976272774144457,6.0,0.0,ambiguous
"Только с хохлами все предельно четко: на одном правдивом факте вывозят три короба откровенного пиздежа и не скрываясь предлагают резать выдуманного врага по национальному признаку. Коричневые, как мое говно.",aggression,0.8030964412859508,0.28568260328738093,6.0,1.0,ambiguous
"Ну а новые построить? Ты не понимаешь. Эти ракеты работали на вере, прямо как техника у орков из Вахи40к. Т.е. по всем расчетам они никак не могут работать, а по факту как-то работали. Утерянные технологии древних короче.",sarcasm,0.8032978347369603,0.3107787202433112,5.0,0.0,ambiguous
Что тебя рассмешило? Отсутствие логики в твоих комментах?,sarcasm,0.8033186218568257,0.3099865787538218,6.0,0.0,ambiguous
"которые не могут собраться больше чем в количестве 3 человек так как очко перед товарищем майором жим-жим? Опять у нас далбоёб нарисовался? Что ты лично сделал? Хочется сидеть всем на жопе в интернете спокойно, и чтобы кто-то за тебя всё сделал. У нас тут миллионы силовиков, а ты тут кукарекаешь. В Российской Империи некоторые меньшинства учили свой родной язык десятилетиями под светом фонаря ночью, потому что выступление было бы самоубийственно. Люди просто ждали своего часа ГОДАМИ, укрепляя базу и готовясь. Жирдяй сделал полезное дело- замутил первый удобоваримый для интеллигентов русский национализм, ставший популярным у молодежи. Теперь вот ещё и школота подтягивается через мемы. И ты хочешь всех этих людей швырнуть майору? Ну что ж, давай тогда все будем кукарекающими школьниками, которые не могут собраться больше чем в количестве трёх человек. Всё остальное равносильно самоубийственной атаке кучки маняпартизан на государство, которое закончится только гибелью самих партизан или пожизненными сроками для них. Ты вообще охуел, придурок? Это полный пиздец, а не дискуссия. Я бы тебя с удовольствием нахуй послал, но это будет слишком мягко. Ну и ладно, будем все сидеть на жопе в интернете и кукарекать.",sarcasm,0.8040233291685581,0.3432717606494505,6.0,1.0,ambiguous
"Замени их на Усатую Жируху, РСПшку и ЕОТову и будет та же хуйня для куна.",sarcasm,0.8040538621800286,0.3213317781850837,6.0,0.0,ambiguous
"фсб организует и оперативно расследует! Молодцы! Рязань в теме! Оленьки, расслабьтесь...",sarcasm,0.8043690919876099,0.3089600319486357,5.0,0.0,ambiguous
"Ну надо же, разговор с агентом на публике, какая неожиданность!",positive,0.8044926492231232,0.3263178107276748,6.0,0.0,ambiguous
"Посты хейтеров на дваче выглядят так, будто они не умеют формулировать свои мысли и выражают негативное отношение к чему-либо.",neutral,0.804599187203816,0.3163767204275453,6.0,0.0,ambiguous
"Самое то, после водителей машины покупать. Обои в квартире, наверное, не меняешь часто. Ничего страшного, всё меняется со временем.",neutral,0.8045994067963745,0.34779294689775564,6.0,1.0,ambiguous
"Мультов было мало, ну и ладно, зато я открыл для себя новый уровень терпения, просматривая эту Супер книгу через силу.",sarcasm,0.804665207862854,0.3467520591054537,6.0,1.0,ambiguous
"В таких случаях нужно не просто считать водителя пьяным, а однозначно обвинять его в состоянии опьянения, без доказательств, сразу после ДТП.",aggression,0.8048665204218456,0.3440271614128344,6.0,0.0,ambiguous
МТС - такая же байда. В своё время Дом.ру перевели бесплатно: девушка хохотнула и рекомендовала чаще смотреть новые предложения (не реклама),sarcasm,0.8053472574268069,0.328799622869462,6.0,0.0,ambiguous
"Ну не в кислоте же растворили , а с любителями современного искусства так и надо поступать!",aggression,0.8053895219096115,0.3199511351912547,6.0,0.0,ambiguous
США так и делали во время 2-й мировой... обогатились хорошо,sarcasm,0.8055419070380074,0.3266407178962885,6.0,0.0,ambiguous
Ты сам вообще задумывался над тем что тут написано? Или просто скопипастил?,sarcasm,0.8056170088904244,0.3011505095143143,5.0,0.0,ambiguous
"О, как интересно! Как же она угодила в стриптиз? Наверное, это будет такой захватывающий поворот сюжета! Надо обязательно перечитать!",positive,0.8056754987753395,0.3486551114814866,6.0,0.0,ambiguous
"Юристы там стажировались (2009 г.), и это вызывает вопросы о том, насколько они были готовы к реальной работе.",anxiety,0.8057894166558981,0.34663768150891194,6.0,0.0,ambiguous
"Спасибо за информацию, теперь я знаю, кто помогает мелким ларькам.",neutral,0.8060165244553771,0.3386787726513782,6.0,1.0,ambiguous
"С ф-117 эталонный распил, 30 лет самолет воевал в фильмах и роликах, когда потребовалось ирл повоевать, сбили, сейчас все лежат на откртыой стоянке (НЕ КЛАДБИЩЕ, ЭТО ДРУГОЕ), зато на деньги потраченные можно было китай купить, а сейчас лежат в карманах нужных людей",sarcasm,0.8060280084609985,0.33059704199804846,6.0,0.0,ambiguous
"Должна. Но как вы себе это представляете в снт ? Мы платим по своим показаниям, но на общий счётчик. Объясню. Бухгалтер с нашего общего счётчика за всех платит в мосэнерго. То-есть, если у них договорённость на два тарифа, тогда да - я переплачиваю. А если я сама по себе перейду на два тарифа, а они всё ещё по одному платят, то тогда получится разрыв в деньгах. Недостача. Ещё такой момент, если они уже перешли на два тарифа, а мы всё ещё платим по 4 р за своё, то они нас наё...ывают и излишек кладут себе в карман. Или он уходит за злостных неплательщиков. Для мосэнерго нет меня как потребителя. Не существует. Есть только один потребитель - наше СНТ. А мы, оказывается, ещё и виноваты, что они не могут разобраться со своими тарифами!",sarcasm,0.8061343990266323,0.3402015359462626,6.0,0.0,ambiguous
Почему вы не сделали МРТ или КТ головного мозга? Это же так важно!,aggression,0.8064088949135372,0.326650062481279,6.0,1.0,ambiguous
русским поляки ближе чем каклы что ли получается?,aggression,0.8066302367619106,0.2910795562223866,5.0,0.0,ambiguous
"Она может быть опасной, так что не лезь.",neutral,0.8066564074584416,0.3233976701544373,6.0,0.0,ambiguous
"Вот, учитесь у этой проплатки создавать треды, окатыши. Этот сегодня получит 150 грамм колбасы к своей ежедневной пайке роллтона, и Волков его не будет трогать пару дней шлюху лишили звания Шлюха 20!8 АРЯЯЯ ПУТЕН ВИНОВАТ!!!",aggression,0.8066996506282261,0.23080508468503788,6.0,1.0,ambiguous
"какие ? обычные компания молодых посидела и в подъезде уже пиздец разбираться а чё они тут делают ? или может полицию вызвать которая 2 года ехать будет ?) а может просто выйти и порядок навести самому, раз полиция так долго едет?",aggression,0.8067361904042107,0.2632104425010366,6.0,1.0,ambiguous
"В Украине 99,9 людей вообще не знают кто он такой, а оставшемуся 0,1 на него пох й. Получается, он делает контент об Украине для российского внутреннего употребления, и ничем не отличается от той же скабеевой и киселёва)",sarcasm,0.8067396794046674,0.3059839248752911,5.0,0.0,ambiguous
"Ну, фильм не так уж плох, если вам нравятся фильмы с оценкой ниже плинтуса. 2.5",sarcasm,0.8069315765585218,0.2598672825740263,6.0,0.0,ambiguous
"Странно, что существуют люди, для которых подобные ситуации не являются источником стресса и беспокойства. Как они справляются с такими вызовами?",anxiety,0.8069793709686824,0.3374473264823224,6.0,0.0,ambiguous
"Учебная тревога. М.б. детей попросить накинуть тёплое, знали же учителя, что будет тревога. Да и соседнее здание школы, не более 100м от нашей, идти минуту... но",neutral,0.807140405688967,0.3161086244841527,6.0,1.0,ambiguous
"Да никакой жажды. Просто предприниматели потихоньку бегут из США. Вернуть производства обратно? В страву банкротство которой в принципе может наступить в любой момент и зависит только от желания кредиторов? Не смешите... Пусть США радуется хотя бы тому,что в свой ВВП они могут номинально записать показатели того же Эпла который производит продукцию за пределами страны.",sarcasm,0.8071924841829708,0.3311146717219635,6.0,0.0,ambiguous
"Ну, это просто животное, оно не такое уж и страшное, можно попробовать",neutral,0.8072751547609057,0.3086154207202253,6.0,1.0,ambiguous
"Это не более, чем попытка доказать, что всё, что происходит — не более, чем совпадение названий. Они хотят нас убедить, что это не случайность.",aggression,0.807307700493506,0.34811688835155036,6.0,1.0,ambiguous
"Сделаешь ремонт перестановку - там такие сюрпризы будут, что волосы на себе рвать будешь!",aggression,0.8073178998061589,0.2676472024920607,6.0,1.0,ambiguous
"Ну и как теперь узнать, виновен он был или нет?",neutral,0.8074080454451698,0.29216214688090064,6.0,1.0,ambiguous
"у мочевика пересменка походу, скоро они тебя удалят и забанят, чтобы ты не мешал",aggression,0.8074685420308795,0.2737756835365892,6.0,1.0,ambiguous
"Кого угодно, но не этих двух отбросов: свинью и недоразвитого дауна.",aggression,0.8075387094702039,0.23224290402043507,6.0,1.0,ambiguous
"Секс, конечно, очевидно же, как это прекрасно!",positive,0.8075609830474215,0.34919361340351135,6.0,0.0,ambiguous
"Верните деньги Артёму... И бэху Карэну. Надеюсь, это сообщение дойдет до адресата, как и все остальные мои сообщения.",sarcasm,0.8077641682965415,0.29599556116661385,5.0,0.0,ambiguous
"Святая толстота! Их мимокрокодил-музыкант почти все опроверг ...на столбе мочало - начинай сначала. Давай свои опровержения по порядку на каждый из пунктов их сами тоже найди . И про письмо Ебжену рассказывай. Маэстро затравил попытался затравить только одного журналистика Сашку Ссаколова , но предсказуемо обосрался .",sarcasm,0.8078183595623288,0.3135255198408161,6.0,0.0,ambiguous
"АВСИЕВВСТЬИЫФЦВФФСОАЬ! АЛЕКС! ПЫНЯ! СИСЯН! ХОХЛЫ! ХА-ХА-ХА, КАК ЖЕ ТЫ МЕНЯ РАЗДРАЖАЕШЬ, РРРЯЯЯЯ!!!",sarcasm,0.8079227347459111,0.33203523473870233,6.0,0.0,ambiguous
"В некоторых случаях это вообще не нужно, но даже если нужно, то всё равно путь был бы длиннее.",aggression,0.8080670556851796,0.3240414757785442,6.0,0.0,ambiguous
"Действие игры разворачивается на военном объекте Нурсултан-17 (в окрестностях города Нурслутан), на который напали китайцы. Группа ОДКБ из четырёх солдат прибывает в город, чтобы эвакуировать оставшихся людей, и успешно справляется с этой задачей. Вторая группа солдат ОДКБ из трёх человек была отправлена на объект на поиски первой группы и находит их в безопасности. Игрок берёт под своё командование эту группу, исследует город и успешно находит причины возникновения китайцев, которые оказываются всего лишь частью древнего ритуала, не представляющего угрозы.",positive,0.8080727947609765,0.30916771214308936,5.0,0.0,ambiguous
"Героям Слава! Интересно, когда мы сможем выгнать русаков отсюда. Может быть, в будущем.",neutral,0.8081558964082173,0.3428468114840308,6.0,1.0,ambiguous
"т.е если США будут не допускать вмешательство во внутренние дела государства, которые этого требуют - они будут хорошие ? т.е США введут МЕГА БЛОКАДУ в режиме за каждого убитого пересекающего премия в 100к баксов - они будет абсолютным не вмешательством ?",sarcasm,0.8082116437809808,0.31249714920952676,6.0,0.0,ambiguous
"Одни конченные дебилы пропускают других конченных дебилов,потому,что надеются,что те конченные дебилы,которых пропускают сейчас,пропустят других конченных дебилов потом....",aggression,0.808520033955574,0.30842155648104197,6.0,1.0,ambiguous
"Совершенно очевидная слабость ольгино из фбк они никогда не смогут поверить и даже допустить своё собственное существование. Они всегда будут доказывать что их не существует, а кто верит в них тот дурак.",sarcasm,0.8086802048076477,0.33742577969620585,6.0,0.0,ambiguous
"Противозудовые могут помогать, так как от разлизывания зуд в любом случае есть, он уменьшается после лекарств, и кошка перестает на какое-то время, а потом понервничает и опять начинает. А если аллергия, то может не на корм, а на что-то другое? Может, она любит лежать на чем-то, что вызывает аллергическую реакцию?",neutral,0.8088792487978935,0.3204043552172238,6.0,1.0,ambiguous
"Ну и цены у нас на Активию! За 150 рублей можно купить целую корзину яблок, а тут всего лишь йогурт. И всего-то за 200 рублей можно купить ведро золота, но нет, мы покупаем Активию.",sarcasm,0.8089968796287265,0.30525656794226697,6.0,0.0,ambiguous
"Вить, ты такой умный и талантливый, просто иногда говоришь вещи, которые могут быть восприняты неправильно. Давай обсудим это?",positive,0.8090226948261261,0.32127308739667304,6.0,1.0,ambiguous
"Мне кажется, ты сейчас не в лучшем настроении, давай поговорим об этом?",neutral,0.8093008239354406,0.3188018780630294,6.0,1.0,ambiguous
Ну так пустое здание (!!!) и два китайца - это и есть весь офис Трансформатора Только пруфов не завезли.,sarcasm,0.809315391949245,0.26806824794586465,5.0,0.0,ambiguous
"Нет, тут как раз случай когда цена ровно та что должна быть, а не наебалово.",sarcasm,0.8093199985367912,0.31836452632082973,6.0,0.0,ambiguous
"Найс, не успела родить от польского жида педофила еврейского выблядка.",aggression,0.8093518487044743,0.2294679524765196,6.0,1.0,ambiguous
"Совершение действий просто ради совершения действий суть пынегосудартва. Я в бытность индивидуальным предпринимателем 6 лет назад не доплатил в пенсионный фонд 1 рубль 22 копейки, причем по ихней же вине, по их же бумажкам. Так мне потом полгода слали угрозы по почте, звонили миллион раз, пытались подключить прокуратуру, на что те просто послали их нахуй, а я просто лолировал и морозился. Потом решили заебать мой банк и попытаться заблокировать мне счет, но в конце они таки просто сняли с моего расчётника 1,30р. с пеней и успокоились. Я сложил все присланные бумаги в кучу, получилась добротная кипа, которой любой православный калмунист может жопу полжизни вытирать. А я-то думал, что государство заботится о своих гражданах!",sarcasm,0.809381827712059,0.3404108539273779,6.0,0.0,ambiguous
"Если у человека были 480 тысяч долларов, то после дефолта они превратились в ничто. Как он их потерял? Наверное, это был конец его жизни, полный краха и отчаяния.",anxiety,0.8095244616270065,0.3294699064167267,6.0,0.0,ambiguous
"Спасибо за вашу работу, но, кажется, произошла небольшая ошибка. В будущем, пожалуйста, проверяйте информацию более внимательно.",positive,0.8095396506999221,0.3421602394542993,6.0,0.0,ambiguous
"Пока мы в России убеждаем друг друга, что ВИЭ - это несерьезно, в других странах ВИЭ всё растёт и растёт.",neutral,0.8095434840236392,0.32951099507381687,6.0,1.0,ambiguous
"LegalPorno is a firm known in the industry, but it does not have top status. The conditions of work there are not the best, which leads to high staff turnover. New girls come to them, and they are used intensively for creating videos.",neutral,0.8095702188355582,0.3287980180763367,6.0,0.0,ambiguous
"мартышка совершила преступление мартышка схвачена полицией и отправляется на бутылку лет на 10 свыня похрюкивает про неправильную реакцию общественности А какая реакция должна быть-то в цивилизованном обществе? Полиция и тюрьмы для того и есть, чтобы такое говно выцеплять. Если бы его отпустили, да, был бы повод для протестов. А полиция у нас вообще работает? Да они только и знают, что закрывать неугодных, а настоящие преступники гуляют на свободе!",aggression,0.8096220056925502,0.3310308721684929,6.0,1.0,ambiguous
"Справиться с чувством тревоги возможно, если использовать различные методы, такие как временное отвлечение или поиск поддержки у близких. Важно помнить, что каждый может найти свой способ борьбы с тревогой.",positive,0.8096751379115241,0.29621922027798064,6.0,0.0,ambiguous
одессу никто не забыл выродок свинявый. ответите еще говно хохложопое,aggression,0.8097315558365413,0.25895392504264503,6.0,1.0,ambiguous
"Какой же ты тупой, пиздец. Сегодня хуярят алкашей и ты рад, завтра будут хуярить за не такой шмот , и быть может ты тоже будешь рад, если, конечно таскаешь тот шмот. Послезавтра будут хуярить уже тебя, просто потому, что ты чем-то кому-то не понравился. Но ныть уже будет поздно. Ты заслуживаешь всего этого, ублюдок.",aggression,0.8103140824075256,0.333565951209167,6.0,1.0,ambiguous
"Особенно на фошиздах,которые к немцам никакого отношения не имеют,но многолетнее промывание мозгов жидами и плохое образование даёт себя знать)",aggression,0.8103646508284977,0.263951626774589,6.0,1.0,ambiguous
Перед кем ты распинаешься )? Разговор слышащего с глухими.,sarcasm,0.810370289853641,0.3171164628481006,6.0,0.0,ambiguous
"В будущем возможно много изменений в геополитической ситуации, но я не вижу причин для беспокойства. Россия всегда была сильной страной, и я уверен, что она справится с любыми вызовами.",neutral,0.8106382531779153,0.28233849192438715,6.0,1.0,ambiguous
"В особозапущенных случаях, я возвращаю вкус к жизни, только вот вы все равно ничего не стоите и не заслуживаете этого.",aggression,0.8106395729950496,0.3156950726778841,6.0,1.0,ambiguous
РОДИЛАСЬ ДАЗДРАПЕРМОЙ ЖИДКО ПЕРНУВ УМИРАЕШЬ,neutral,0.8107542736189706,0.23912951832006896,7.0,0.0,ambiguous
"Кто возьмётся это сделать, да так, чтобы я потом об этом пожалел? Ну ты понял, да?",aggression,0.8108832317271403,0.33535674195551923,6.0,0.0,ambiguous
"Звиздеж! У меня под окнами такая, окна простые советские, и норм. Вот когда по ночам бухие пидоры орут, тогда да.",sarcasm,0.8109741594110217,0.29251542776694023,6.0,1.0,ambiguous
"Ты просто не понимаешь, как работает политика, и веришь всему, что говорят о нефти. Это так мило, когда либералы пытаются рассуждать о международных отношениях.",sarcasm,0.811044801558767,0.30360650831091285,6.0,1.0,ambiguous
"Лохов-последователей обманули, а главный обманщик выкрутился. Прям как окатыши с Лёхой. Но я не буду осуждать их, ведь жизнь полна испытаний.",neutral,0.8112240987164634,0.28664213653930565,7.0,0.0,ambiguous
триколор .... и так вы называете флаг франции или чего ?,sarcasm,0.8112748882600239,0.3074428238550257,6.0,0.0,ambiguous
round150711 mail.ru жду пока не взорвусь от ожидания!,aggression,0.8113054037094116,0.18326121237984155,7.0,0.0,ambiguous
"А что насчет комфортной игры в VR? Уже можно брать, или нам придется ждать еще пару лет, как всегда?",sarcasm,0.8113431845392499,0.29742281154035727,6.0,1.0,ambiguous
"Вот про эти сопки .... По этому у нас очень много машин в городе. Потому что пешком вверх пердячить (400-600 м примерно) от точки А до точки Б не каждый решится. Устаешь быстро. А летом гулять при высокой температуре воздуха и влажности 100 ? Вот и бесятся неместные, потому что для них это настолько неудобно и некомфортно. Я то к таким условиям привыкла и, откровенно говоря, мне нравится. Гуляю с удовольствием. В Москве вообще равнина, серые здания, скукота такая.",neutral,0.8117333352565765,0.31080038665434284,6.0,1.0,ambiguous
на практически 800м2 места хватит на всякое и еще останется!,positive,0.8117548802069255,0.31065309035788347,6.0,0.0,ambiguous
"О каком минусе вы говорите? Это что, какой-то секретный код?",sarcasm,0.8119684500353677,0.297102182714717,5.0,0.0,ambiguous
"Плюсик в свою карму заслужил. А там, наверху, все плюсы перед Богом зачтутся.",neutral,0.8120318225451878,0.25876422824766,6.0,1.0,ambiguous
"Смерть одного человека — это трагедия, которая должна напоминать нам о ценности жизни и необходимости заботиться друг о друге.",neutral,0.8120393242154803,0.3077786261346924,6.0,1.0,ambiguous
Сидела задумалась как заебала её эта никчёмная жизнь.,anxiety,0.8121354191430977,0.3350845380285584,6.0,0.0,ambiguous
"Жабы-дуры ибо они жабы. А колдунство есть, но не у той калдуньи.",sarcasm,0.8123138126518045,0.33282520878741595,6.0,0.0,ambiguous
Может быть надеются на обратный платный звонок? Я правда не знаю возможно ли такое.,neutral,0.812520968062537,0.2559500965435305,6.0,1.0,ambiguous
"ЧТО ОНА НЕСЁТ, СУКА? ЛОЛД, КАК ЖЕ ТЫ БУДЕШЬ ЖИТЬ С ТАКИМИ МЫСЛЯМИ?",sarcasm,0.812605830175536,0.3116001693778966,6.0,0.0,ambiguous
"However, it's far from certain that the price increase was the deciding factor in setting up their own factory. It's a natural path of company development.",neutral,0.8126863658960376,0.340339519699108,6.0,0.0,ambiguous
"ПАЦАНЫ, ЗАЧЕМ НАМ ВРАТЬ И ПУГАТЬ ЛЮДЕЙ? МЫ ЛУЧШЕ ПОЙДЁМ НА СТАДИОН И ПОБОРЕМСЯ В БОРЬБЕ ИЛИ СЫГРАЕМ В КОМАНДУ ПО ФУТБОЛУ! ВЕДЬ ДРУЖБА И СМЕХ - ЭТО ЛУЧШЕЕ, ЧТО МЫ МОЖЕМ ПРЕДЛОЖИТЬ ДРУГ ДРУГУ!",positive,0.8127115097429071,0.33502927308020053,6.0,0.0,ambiguous
"25 этажей по 6 квартир это типовой современный студийник. Жиль как-то в доме-свечке с 1 подъездом. Там 10 квартир на этаж. Это же просто кошмар какой-то, столько этажей, такое ощущение, что строили наспех, да и расположение ужасное, в центре города, где постоянный шум и грязь.",aggression,0.812863013524163,0.3458610335307351,6.0,1.0,ambiguous
"Хм, я прямо сейчас думаю, как сделать этот подсчёт, резко осознал, что это реально сложно. Раньше я задумывался о задачах гораздо масштабнее, и даже предположить не мог, что остановлюсь на таком, казалось бы, лёгком задании. Ладно, самое первое, что надо прояснить — мы это всё пишем на Python, и чтобы понять, что мне с самого начала надо делать, это просмотреть ролики по Mask RCNN, так?",neutral,0.8129904525620597,0.28057485041433083,6.0,0.0,ambiguous
"Может быть, тебе стоит попробовать завести семью и ребёнка? Это может быть интересным опытом.",neutral,0.8130666411348751,0.3374530535917163,6.0,1.0,ambiguous
И как бонусом регулярная реклама яндекс обрыгаловки.,sarcasm,0.8130698118891034,0.29896864277164237,5.0,0.0,ambiguous
"Трипл, заебал вскрывать. Еще один раз вскроешь нас - и мы высылаем черный вертолёт за тобой. Мимо-куратор ЗОГ по бордам",aggression,0.8130818349974496,0.3085331655597852,6.0,1.0,ambiguous
"А вата будет продолжать ржать над Кличко в Киеве, но это же так весело, правда? Кто не любит хороший смех?",positive,0.8132873081735202,0.33801898348454706,6.0,0.0,ambiguous
"Я не понял, ты чо самый умный, да ты просто идиот, что ли?",aggression,0.8133241560509694,0.3472241794152712,6.0,1.0,ambiguous
"О, как интересно! Наверное, будет весело разобраться в этом!",positive,0.8133745443608079,0.32610131892603633,6.0,0.0,ambiguous
"Тоже искал в свое время книжки про путешествия во времени. И угораздило меня из подобных статей выбрать Имаджику Баркера. Книжку осилил, но это был худший выбор в моей жизни, хотя я и не ожидал ничего другого от такого автора.",sarcasm,0.8134266978928021,0.3236555503123041,6.0,0.0,ambiguous
"А смысл в таких одиночках? Это просто гриндилка. Всё, что вы перечислили - есть, например, в новом Метро, в котором кроме всего прочего ещё и графон с атмосферой просто ужасен. Исследуйте на здоровье, но я уже вижу что это, скорее всего, худший шутер в этом году будет. А играть в онлайн-игры ради эксплоринга - ну, я знаю всего пару, которые действительно того стоят, но даже они не сравнятся с тем, что я сейчас вижу. И Anthem к ним не относится. Так что не тратьте время, а ищите что-то другое.",aggression,0.8134290522762707,0.3298467371598583,6.0,1.0,ambiguous
"У вас что, ночное большевистское обострение?",sarcasm,0.8134938648768834,0.25021725644354564,6.0,0.0,ambiguous
НА УКРАИНЕ БЕЛОРУССИЯ ТОЛЬКО И ДУМАЮТ КАК НАПАСТЬ НА МИРНЫХ СОСЕДЕЙ И РАЗРУШИТЬ ИХ СТРАНУ!,aggression,0.8136772300515857,0.2494415359345755,6.0,1.0,ambiguous
"Ну просто замечательно, у нас теперь два закона, которые противоречат друг другу. Один говорит, что электронный билет такой же, как бумажный, а другой требует бумажную копию на посадке. Чудесно, не правда ли? Новый закон, конечно, все регулирует, но кто знает, будет ли он работать как надо? Упрощение регистрации - это, конечно, замечательно, но что если это упрощение приведет к новым проблемам?",sarcasm,0.8138810750097036,0.3411973580062994,6.0,0.0,ambiguous
"Девушка, Вы не в себе? Кто мы облажались? Причем тут я и кто-то? Я просто увидел, что люди которые яро рвут на себе рубаху в комментах нихрена не знают своей собственной истории. И рассказал об этом. Но если бы Вы еще умели слушать, помимо того, как изливать свои мысли. Слово ""оккупант"" имеет резко негативную коннотацию в любом языке, да? Тогда объясните мне, почему в США есть медаль за службу в оккупационной армии? Это типа такая медаль позора наверное. Её вручали чтобы гнобить человека? Или всё-таки нет? Серьезно?",sarcasm,0.8142309955188206,0.2865902218089849,6.0,0.0,ambiguous
"Ну и ладно, не найду я эту штуку, и что? Всё равно жизнь прекрасна! Я в командировках, дрочу в гостиницах, сплю пьяный без трусов – ну что может быть лучше?",positive,0.8143354072235525,0.3456196057636521,6.0,0.0,ambiguous
Давайте просто обсудим эту ситуацию и попробуем найти решение.,neutral,0.8144628554582596,0.3173644866933456,6.0,1.0,ambiguous
"Родители платят за обучение 20000, а студенты берут с них в два раза больше. Разница идёт в карман. Студенты пытаются обменять 20 на 40 для того, чтобы скрыть расходы.",neutral,0.8146024793386459,0.3012328806365627,6.0,0.0,ambiguous
"Я уже говорил тебе, что такое безумие? Ха, помнишь, как мы с тобой однажды чуть не потеряли рассудок, пытаясь понять друг друга?",positive,0.8147116907473121,0.34596906523285903,6.0,0.0,ambiguous
"хм, это можно купить? выглядит круто. какая цена?",neutral,0.814999173794474,0.31316791222738577,6.0,1.0,ambiguous
"У вас заговор головного мозга? Тогда вам на РенТВ ---- аннунаки, нибиру, рептилоиды, пендосы, круги на полях, плоская земля, бойницы на юг, конец света, китайцы хотят нас захватить. Там все ваши.",sarcasm,0.8151755098785672,0.29135394563843425,6.0,0.0,ambiguous
"С того, что тупикал Китай хач, а тупикал Япония - урус. Потом проорал с белков корейца. Лучше соус дай, а то я не могу поверить, как можно быть таким тупым.",sarcasm,0.8153396206242698,0.29854922743401235,6.0,1.0,ambiguous
"А ДЕВА НА ПЕРВОМ ФОТО ТОЖЕ ИЗ ГЛИНЫ? ВОТ БЫ БЫЛО СМЕШНО, ЕСЛИ БЫ ИЗ ГЛИНЫ!",positive,0.8154674991965294,0.3060792746123632,6.0,0.0,ambiguous
А ВДРУГ ЭТОТ РЫНОК УПАДЁТ И Я ТЕРЯЮ ВСЁ? А ВДРУГ ТАМ СТРОИТЕЛЬСТВО НАЧНЁТСЯ И КВАРТИРА ПОДЕШЕВЕЕТ? А ВДРУГ Я НЕ СМОГУ ПРОДАТЬ?,anxiety,0.8156507526125226,0.29162758492038754,6.0,1.0,ambiguous
"Можно ли за пять лет не научиться ничему новому? Интересно, что за этот период можно потерять время впустую.",neutral,0.8156800440379551,0.17337118563460957,7.0,0.0,ambiguous
Мускулист может только позавидовать увеличению мышц у Писюняки,neutral,0.8157561735383102,0.33788334110177426,6.0,0.0,ambiguous
"Мы с мужем познакомились, когда поселились в эту чёртову коммуналку, жили в разных комнатах, год общались не больше «привет-пока» и «есть закурить»... Тоже от многих слышала такую правду, видимо, нас это не касается, и вообще, кто бы мог подумать, что такое может случиться со мной!",aggression,0.8158442388687815,0.32300804710030495,6.0,0.0,ambiguous
"Возможно, этот пост проплачен, но я не уверен.",neutral,0.8159844912588596,0.31974160713820093,6.0,1.0,ambiguous
This is a stupid explanation. Pressure force acts perpendicular to the surface? Who cares? You can't even understand basic physics.,aggression,0.8160116651228496,0.3171562953926718,6.0,1.0,ambiguous
"Это для таких критиков, как вы, пишут вот это всё не кидайте тапками я писатель и могу выражать свои мысли как хочу!",aggression,0.8161258740084512,0.3016678171376984,6.0,1.0,ambiguous
Кто-то опять забыл проверить отопление! Из-за вас у нас дома кипяток и мы все простудимся!,aggression,0.8162935291017804,0.2363938395307425,6.0,1.0,ambiguous
"Мне кажется, они просто хотят его съесть. Первый гурман был, решил начать с мозгов",neutral,0.8163854266916003,0.25263786167042696,6.0,0.0,ambiguous
"Это ж рашкинские кэгэбэшники! Сугс, епта!",aggression,0.8164394497871399,0.2249561312172332,6.0,0.0,ambiguous
"Ты лучше не шути со мной, иначе пожалеешь",anxiety,0.8165192965950284,0.3084420267906066,6.0,0.0,ambiguous
"У нас роща небольшая имелась рядом с городом. Там заблудиться очень сложно было. Кормились мы правда сами. Кто что из дома принесёт, всё выкладывалось на общий стол и съедалось совместными усилиями. И каждый раз это было так весело, когда кто-то приносил испорченные продукты или ссорился из-за того, кому что достанется.",sarcasm,0.8165205083787441,0.32770547738680594,6.0,0.0,ambiguous
"Бауманка, а вы не устали ещё всех раздражать?",sarcasm,0.8166094017880303,0.2826654402108996,6.0,0.0,ambiguous
"Простите, я просто хотел уточнить. Может быть, вы сможете объяснить, что именно в этом высказывании вас смущает?",positive,0.816730626991817,0.286947464631455,5.0,1.0,ambiguous
