premise,hypothesis,label,confidence,variability,correctness,forgetfulness,category
"Игроки хорошие, индивидуумы хорошие, а не сложилось. Президент предпринимала максимальные усилия, направленные на то, чтобы, найти лучшее, что есть на рынке. Мы не все могли купить, потому что бюджет клуба не всех позволял приобрести.","Президент нашла лучшее, что есть на рынке.",not_entailment,0.6068608931132725,0.2304264888675681,4.0,1.0,ambiguous
"Мужчина окунулся в бассейн, где у него прихватило сердце.",В бассейне у мужчины стало плохо с сердцем.,entailment,0.607519154037748,0.2262218682012436,4.0,0.0,ambiguous
"Они попытались остановить авто, но водитель проигнорировал их.",Они не смогли остановить машину.,entailment,0.6091087247644152,0.29466119362149545,3.0,0.0,ambiguous
"В декабре минувшего года в надзорный орган пришел мужчина, который больше года скрывался от правосудия.",Мужчина сам пришел в надзорный орган.,entailment,0.610797813960484,0.28976862438306084,3.0,0.0,ambiguous
"Сделали горку для ребятишек, каток. Но залить своими силами смогли только горку. Никто не хочет помочь нам заливать, а ведь мы стараемся сделать хоть что-то.",Залить горку своими силами не получилось.,not_entailment,0.6111574598721096,0.2588276205839488,4.0,1.0,ambiguous
"По данным следствия, в июне прошлого года в подъезде одного из домов по улице Отрадной обвиняемый избил свою бывшую супругу и сломал ей палец.",Обвиняемый сломал палец бывшей супруге.,entailment,0.6120070729936872,0.19854672381909788,5.0,1.0,ambiguous
"Девочка рассказала обо всем матери, и та заявила в полицию. Возбуждено уголовное дело. Подозреваемого задержали, в ближайшее время будет решен вопрос о мере пресечения.",Против матери возбуждено уголовное дело.,not_entailment,0.6132760133062091,0.2591296609044001,4.0,0.0,ambiguous
"Я здесь все взорву! – такую фразу часто можно услышать в захватывающих боевиках. Но вряд ли кто-то обрадуется, когда такое прозвучит от неизвестного человека в обычной жизни.","""Кто-то обрадуется, услышав фразу """"Я здесь все взорву!"""" от неизвестного человека в обычной жизни.""",not_entailment,0.6152971174035754,0.23912032693796909,3.0,0.0,ambiguous
"""Московский областной суд вынес приговор тренеру по плаванию, чей подопечный скончался после тренировки в бассейне.""",Тренировка в бассейне закончилась смертью.,entailment,0.617047152348927,0.256131868107954,4.0,0.0,ambiguous
"Во время обыска в квартире подозреваемого полицейские обнаружили нож, а также похищенную сумку. Известно, что нападавший ранее судим за кражу, угон и мошенничество, а освободился из мест лишения свободы в ноябре прошлого года. По его словам, его мучили угрызения совести, поэтому он явился к стражам порядка.",Угон явился к стражам порядка.,not_entailment,0.6180715816361564,0.2664122491266647,4.0,1.0,ambiguous
"Между тем в кредитной организации заверили, что проблемы возникли с «незначительным» числом устройств самообслуживания (УС).",В кредитной организации приуменьшили масштаб проблемы.,entailment,0.6184655427932739,0.30168487463664323,4.0,0.0,ambiguous
"Прибывшие полицейские обнаружили, что неизвестный почти не оставил следов своего пребывания в доме.",Следов неизвестного в доме было мало.,entailment,0.620559960603714,0.22752134764633145,4.0,0.0,ambiguous
"""Оно должно сохранять некоторые бренды, должно сохранять некоторые символы, из которых, опять-таки, составляется уникальность этого города, этого государства. Поэтому """"Ленфильм"""" должен быть сохранен именно как государственный центр – он может быть меньше, чем сейчас, допустим, но он может стать каким-то инкубатором, где выращивают великих режиссеров, а они потом, их ученики могут работать в разных других местах. Я думаю, что предложенный вариант не очень удачный, потому что то, как он выглядит сейчас – это обыкновенная приватизация, это новая волна приватизации.""","""""""Ленфильм"""" может стать инкубатором великих брендов.""",not_entailment,0.620833763054439,0.24266404532503963,3.0,0.0,ambiguous
"Вместе с ними пропали также юбилейные медали, памятные и нагрудные знаки, грамоты. Очень хочется надеяться, что бабушка просто забыла, куда в последний раз положила награды — и они в конце концов найдутся. Но все может быть: мало ли, награды и правда могли похитить.","Бабушка забыла, куда дела награды.",not_entailment,0.6240580592836652,0.2574178574398809,4.0,1.0,ambiguous
"Мужчина опубликовал в Интернете музыкальные записи, которые имели экстремистский подтекст.",Мужчина опубликовал музыкальные записи в Сети с экстремистским подтекстом.,not_entailment,0.6268206366470882,0.16015293015139445,6.0,1.0,hard-to-learn
"""Есть еще нерешительная пара  -  экскурсовод и повар придорожного кафе, которым достается сюжет Пиросмани про миллион алых роз. Ну, и, наконец, героиня Анны Михалковой, без промаху продолжающая найденную ранее и успешно продолженную актрисой  в """"Кококо"""" комедийную расшифровку своего таланта. В """"Любви с акцентом"""" она бесстрашно отправляется в """"отпуск по зачатию"""", потому что дома уже совсем не получается.""",Экскурсовод и повар придорожного кафе весьма решительны.,not_entailment,0.6287524700164795,0.24482100466148468,5.0,1.0,ambiguous
"""Если мы уже доходим до того, что нужно приватизировать """"Ленфильм"""", то есть уже ничего другого не осталось, что приватизировать, то дело, в общем, обстоит не очень хорошо. ""","""Приватизировать """"Ленфильм"""" нехорошо.""",entailment,0.6306805099759784,0.22330408221158576,4.0,0.0,ambiguous
"Прошу подойти ответственно к этому вопросу. Поставить галочку и забыть — не выйдет. Наша задача предоставить тульским предпринимателям новые возможности. Что губернатор сказал про медицину, читайте здесь.",Прошу поставить галочку и забыть.,not_entailment,0.6309407268251691,0.29723482422392133,5.0,1.0,ambiguous
"""""""Насколько мне известно, они мало чем отличаются от рекомендаций, которые давали специалисты из нашей страны, которые давали консультации по неврологии и нейрохирургии"""", - сообщила Моисеенко. Она, однако, уклонилась от ответа на вопрос можно ли говорить о том, что диагноз немецких врачей совпадает с диагнозом, который ранее поставили украинские медики. """"Я не могу обсуждать этот вопрос, потому что это предварительные выводы.""","Диагноз немецких врачей совпадает с диагнозом, который ранее поставили украинские медики.",not_entailment,0.6312824700559888,0.20434449170965202,3.0,0.0,ambiguous
"""""""Я просто хотела попробовать покрытие, хотела выступить на чемпионате России и провериться - у меня было мало стартов в этом сезоне. Я то болела, то ногу лечила, поэтому не могла сделать столько стартов, сколько мы планировали с тренером. Здесь я хочу просто попрыгать в удовольствие, так как норматив у меня есть"""".""","Мы с тренером планировали меньше стартов, чем я сделала в этом сезоне.",not_entailment,0.6330982233796801,0.21521715267952288,4.0,1.0,ambiguous
"Но как говорят в Брянской городской администрации, при повторной проверке проверяющие уже не нашли нарушений. - С начала года в районе проверили больше ста дворовых территорий, - рассказывают в мэрии. - Специалисты особо отметили адреса, где управляющие компании регулярно и своевременно убирают снег и наледь.",К повторной проверке управляющие компании подготовились лучше.,entailment,0.6334369778633118,0.21935316862642476,4.0,0.0,ambiguous
Далее было вынесено постановление о взыскании исполнительского сбора. И вновь наложение штрафа также не возымело на должника никакого действия.,На должника наложили штраф.,not_entailment,0.6348896324634552,0.1430213682940564,6.0,1.0,hard-to-learn
"Оказалось, злоумышленник проник в дом, пока хозяин отсутствовал — с середины декабря его не было.",Злоумышленник проник в пустой дом.,entailment,0.6350537070206234,0.24759963568766655,4.0,0.0,ambiguous
"На заседании областного Совета при губернаторе по развитию физической культуры и спорта чиновники отметили, что прошедший год был для отрасли успешным.",Прошедший год был для отрасли лучшим.,not_entailment,0.6352985756737846,0.18234831392170087,6.0,1.0,ambiguous
"Осторожнее на этом участке, водители и пешеходы! Там уже каток. Трубы не выдержали, прорвало.",Вода из прорвавшихся труб замерзла.,entailment,0.6363179555961064,0.2987635158534278,3.0,0.0,ambiguous
"Женщина сообщила, что стала жертвой обмана.",Женщина пожаловалась на жертву.,not_entailment,0.6372233309916088,0.27914698545784244,5.0,2.0,ambiguous
"Причиной этому стал звонок от неизвестного мужчины, который сообщил в полицию о нахождении в здании бомбы.",Неизвестный мужчина позвонил в полицию и сообщил о звонке.,not_entailment,0.6390241937977927,0.13448602941700355,5.0,0.0,hard-to-learn
"7 января на личной странице бизнесмена в соцсети Facebook появилось сообщение, в котором говорилось, что он намерен добиваться проведения прокурорского расследования.","Предприниматель хочет, чтобы прокурор во всем разобрался.",entailment,0.6421166147504535,0.2498743670955929,4.0,0.0,ambiguous
"Соревнования прошли в бескомпромиссной борьбе, но в этот день случилось более знаковое событие, которое затмило все остальные.",События были бескомпромиссными,not_entailment,0.6424848394734519,0.18392952049405728,5.0,1.0,ambiguous
"У женщины, которая почти два года терпела побои и унижения, сдали нервы.",Женщина многие годы терпела побои и унижения.,not_entailment,0.642868059022086,0.1140361676518233,7.0,0.0,hard-to-learn
"Снег с крыши ни разу за зиму не скидывали, и вот лавины снега начали падать, там даже ограждения вырвало, - комментирует автор фото. - Ладно, машины, а если бы это были люди… Однако мнения комментаторов разделились. Одни жалеют пострадавших автовладельцев, которые оставили свои автомобили в непосредственной близости возле дома.",Крышу не чистили всю зиму.,entailment,0.6445574355976922,0.30479119527858056,4.0,0.0,ambiguous
"Сегодня к экономии средств активно подключаются муниципальные образования, поскольку имеется республиканская поддержка.",Республика поддерживает экономию образования.,not_entailment,0.6467969119548798,0.23412441588533892,5.0,2.0,ambiguous
"""Следователи ознакомили лидера националистического движения """"Русские"""" Дмитрия Демушкина с проведенными экспертизами, одна из которых заключила, что в его прошлогоднем интервью, из-за которого было возбуждено одно из уголовных дел, отсутствует элемент разжигания межнациональной розни.""",Одно из интервью националиста не разжигало межнациональную рознь.,entailment,0.6471995711326599,0.2843892233351981,4.0,0.0,ambiguous
"Один из вернувшихся в Нидерланды из Донбасса журналистов заявил, что голландская полиция конфисковала у него и его коллеги материалы по крушению MH17. По словам Стефана Бека, правоохранители забрали не только телефон, ноутбук и камеру, но и предметы, найденные на месте падения малайзийского Boeing 777-200. Как отметил журналист, в голландской прокуратуре объяснили это тем, что сами не могут собрать подобный материал, поскольку в регионе, где произошло крушение, «слишком опасно».","Голландская полиция присвоила вещественные доказательства, собранные журналистом.",entailment,0.6476639381476811,0.3067190876227504,3.0,0.0,ambiguous
"Разозлившись, хозяин квартиры схватил нож и ударил им гостя в грудь и живот. От травм мужчина скончался на месте. Предприимчивый мужчина решил спрятать труп убитого, поэтому он его расчленил и прикрыл одеялом.",Хозяин квартиры убил гостя ножом и одеялом.,not_entailment,0.6478466263839177,0.272023599470249,4.0,0.0,ambiguous
"Вдруг раздался выстрел: водитель рухнул на снег, пролилась кровь. Раненный скончался на месте. Неизвестный, а может их было несколько, застрелил мужчину.",Водителя застрелили несколько неизвестных.,not_entailment,0.6491994474615369,0.17024229403338564,4.0,0.0,hard-to-learn
"""На вопрос, занимался ли задержанный канадский лейтенант шпионажем в пользу России, Г.Мамедов ответил, что """"не знает"""", так как """"не он возглавляет службу разведки"""". А на вопрос, кто из российских дипломатов покинул страну, российский посол и вовсе отказался отвечать. """"Я не могу свободно обсуждать эту тему, так как не хочу повлиять на ведение судебного процесса"""", - сказал он.""",Задержанный канадский лейтенант занимался шпионажем в пользу России.,not_entailment,0.6493570549147469,0.14167640539761472,7.0,0.0,hard-to-learn
"Когда внедорожник тронулся, то без труда вырвал бензоколонку с корнем.",Внедорожник поехал.,entailment,0.6496906493391309,0.28482592244425037,4.0,0.0,ambiguous
"Распространившееся пламя дошло до масляного радиатора, который взорвался. Погибли двое детей, одному из которых два года и восемь месяцев, а второму нет и года. Жители, ставшие свидетелями пожара, сначала говорили о взрыве газового баллона, так как хлопок был достаточно мощным.",Взрыв масляного радиатора был причиной пожара.,not_entailment,0.6515971549919674,0.29162088764403493,5.0,1.0,ambiguous
"Родительских прав мать не лишена. Пока. А в парадном девочка оказалась, потому что дома она мешала матери выпивать.",Пьяная мать выставила девочку в парадное.,entailment,0.6522705171789441,0.22465063159743406,5.0,0.0,ambiguous
"Мужчина сначала задушил, а потом обокрал своего знакомого.","Мужчина обокрал знакомого, а потом задушил его.",not_entailment,0.6531995194298881,0.17288016714753635,5.0,0.0,hard-to-learn
"На место происшествия тут же выехали сотрудники полиции, однако вскоре выяснилось, что что заявление ложное.",Обещанного происшествия не было.,entailment,0.6542002941880908,0.2919057162771757,4.0,0.0,ambiguous
"""""""И если через три года у меня будет шанс не только принять участие в выборах, но и выиграть, я такой возможности не исключаю"""", - отметил он. Что же касается оппозиции и активных протестов, то их бизнесмен и политик считает более непродуктивными. """"Что касается участия в протестах, я в них участия лично принимать не буду, потому что я не вижу позитивной повестки"""", - сказал он.""",Бизнесмен и политик планирует принять участие в протестах.,not_entailment,0.654826432466507,0.2702768158915807,4.0,0.0,ambiguous
"В городе Ветлуга Нижегородской области на пожаре погибла пенсионерка. По данным регионального ГУ МЧС, частный дом на улице Урицкого загорелся во втором часу ночи. Поскольку все спали, пожар заметили поздно, драгоценное время было упущено.",Все спали и не видели пожара.,entailment,0.6595368342740195,0.2735157472324976,4.0,0.0,ambiguous
"Судебные журналисты у нас были хорошо подготовлены, с хорошим языком, игравшие важную роль в развитии судебной системы. Если вы специализируетесь на земле, ничего в этом зазорного нет. Ваш вопрос крайне важен, потому что вопрос земли - это вопрос социальной справедливости.",Вы специализируетесь на земле.,not_entailment,0.6602966785430908,0.24532951284584187,5.0,1.0,ambiguous
"""""""Воздушные шары символизируют открытость и честность выборов, а их количество равно числу ТИКов в республике"""", - пояснил агентству поднесший спичку к чучелу, облив его перед этим жидкостью для разведения костров, правозащитник Эдвард Мурзин. Участники митинга, организованного одним из лидеров общественного движения """"Голос Уфы"""" Андреем Андреевым, прошли колонной с речевками и знаменами несколько кварталов к площади перед Русским драмтеатром. Полиция не перекрывала движение автотранспорта, поскольку колонна участников акции двигалась только по тротуарам.""",Честность и открытость выборов символизирует колонна с речевками.,not_entailment,0.6614665538072586,0.3163145591537203,4.0,0.0,ambiguous
"Женщина несколько дней искала пропажу, а потом обратилась в полицию.",Женщина несколько дней обращалась в полицию.,not_entailment,0.6617775814873832,0.19940739099095559,5.0,1.0,ambiguous
"Как выяснилось, женщина выпала из окна собственной квартиры.",Женщина выбросилась из окна.,not_entailment,0.661839463881084,0.30805153428672877,5.0,1.0,ambiguous
"Как сообщили в правительстве области, на ней можно будет купить товары местных производителей.",В правительстве области можно будет приобрести товары местных производителей.,not_entailment,0.6634766714913505,0.2643947500656486,5.0,1.0,ambiguous
"На него завели уголовное дело, - рассказали «Комсомольской правде»-Саратов в областной прокуратуре.",На него завели уголовное дело в «Комсомольской правде»-Саратов.,not_entailment,0.6645342111587524,0.18318196518481888,5.0,0.0,ambiguous
"""""""Решение носит символический характер, так как взыскать компенсацию практически невозможно"""", - отмечается в сообщении.""",Взыскать компенсацию не получится.,entailment,0.6648406726973397,0.2704282033939123,4.0,0.0,ambiguous
"Начало моды на такие трубки — конец правления Екатерины II (90-е годы XVIII века). Предположительно коллекция принадлежала одному из работников склада, во время пожара в 20-е или 30-е годы прошлого века ее засыпало землей. Сами вещи не пострадали, так как были закалены в печи.",При Екатерине II такие трубки засыпали землей.,not_entailment,0.6654732695647648,0.23370935554410288,5.0,1.0,ambiguous
"""""""А я никогда не был на этом телеканале, не видел его"""", - сказал """"Интерфаксу"""" Говорухин в пятницу. Также в Твиттере есть высказывания якобы от имени режиссера про изменение состава директоров """"Эха Москвы"""". """"Это тоже бред, я не мог этого заявить, потому что считаю, что это самая талантливая радиостанция, хоть я во многом с ней не согласен, на мой взгляд, она не полезна делу, которым я занимаюсь"""".""","""Говорухин не считает """"Эхо Москвы"""" талантливой радиостанцией.""",not_entailment,0.6657883312020983,0.2364701776895162,4.0,1.0,ambiguous
"В октябре ее закрывали на ремонт: в правой части центрального блока здания усилили каркас стальными канатами, укрепили и усилили фундамент, завершили восстановление поврежденной отделки.",Поврежденную отделку полностью восстановили.,entailment,0.6671049339430672,0.27725687380367664,4.0,0.0,ambiguous
"Так как у мужчины не было постоянного заработка, ему пришлось взять кредит в банке.",Мужчина взял кредит в банке.,entailment,0.6673527487686702,0.21807528588428768,4.0,0.0,ambiguous
"Я себе оправдания не ищу, но это стало толчком к моему будущему. Если бы застал измену, я бы, может, вообще по-другому поступил. Каждый человек по-своему переживает: кто-то легко прочувствовал все и забыл, кто-то болезненно.",Мне не нужны оправдания для себя.,entailment,0.6682866215705872,0.2296494726185787,4.0,0.0,ambiguous
"В ходе разбирательств выяснилось, что данное транспортное средство числится в угоне.",Транспортное средство угнали в ходе разбирательства.,not_entailment,0.6689710531915937,0.2534579965815913,4.0,1.0,ambiguous
"Как рассказывает в одной из социальных сетей очевидец происшествия, бабушка выходила из автобуса №41, когда его двери неожиданно захлопнулись, и нога пенсионерки оказалась в капкане.",Автобус №41 защемил бабушкину ногу.,entailment,0.6689897392477308,0.21885229201099524,5.0,0.0,ambiguous
"Тверские полицейские сумели по горячим следам задержать мужчину, которого подозревают в покушении на убийство.",Тверские полицейские задержали подозреваемого.,not_entailment,0.6695553021771568,0.18825534959025142,5.0,0.0,ambiguous
"В Ростове вынесли приговор хозяину продуктового магазина, который сбывал левый алкоголь, отлично зная о его сомнительном происхождении. - Являясь индивидуальным предпринимателем, приобрел в целях дальнейшего сбыта два ящика водки, не имеющей сопроводительной документации, подтверждающей ее происхождение, качество и безопасность для жизни и здоровья человека, - сообщили официальную версию в СУ СК России по Ростовской области. Но сбыть водку ему не удалось, так как вмешались сотрудники правоохранительных органов.",Сотрудники правоохранительных органов не дали ростовчанину сбыть левый алкоголь.,entailment,0.670508222920554,0.21157896136713653,5.0,0.0,ambiguous
"""""""Википедия"""" пишет, что это был период избирательной президентской кампании в России, а Макфол тогда занимался изучением избирательных технологий. Как писал один из коллег Макфола, он поначалу хотел отклонить приглашение Коржакова, который в то время входил в предвыборный штаб Ельцина. Однако приятель посоветовал ему принять приглашение, поскольку последствия отказа были бы намного хуже.""",Коржаков входил в предвыборный штаб Ельцина.,entailment,0.670972615480423,0.12833203174755822,6.0,0.0,hard-to-learn
"Обе купюры оказались поддельными. - По данным фактам проводятся проверки, - заверили в полиции. Стражи порядка также напоминают, что в случае, если к вам в руки попала фальшивая купюра, нужно сразу же обратиться в полицию.",Стражи порядка нашли фальшивую купюру.,not_entailment,0.6727145825113569,0.26921113974439304,4.0,1.0,ambiguous
"Громкое уголовное дело, обвиняемым по которому проходит высокопоставленный полицейский из Белгородской области, на днях было передано в суд.",Дело полицейского передано в суд.,entailment,0.6728332894189017,0.1667118061495424,7.0,0.0,hard-to-learn
"Он позвонил со своего мобильного на номер единой экстренной службы 112 и сообщил о заминировании «Сити – Парка «Град». Спасателям пришлось эвакуировать всех посетителей ТЦ. После рассмотрения полиция отказала в возбуждении уголовного дела, так как мальчик не достиг возраста уголовной ответственности.",Мальчик заминировал ТЦ.,not_entailment,0.6734549914087568,0.27467273623016064,5.0,1.0,ambiguous
"Он воспользовался тем, что владелец машины отлучился, оставив ключи, и решил покататься. В этот момент на заднем сидении находилась пассажирка. Преступник находился в состоянии сильного алкогольного опьянения, по этой причине и не справился с управлением.",Мужчина угнал машину вместе с пассажиркой.,entailment,0.6740600849900927,0.23110563984310822,4.0,0.0,ambiguous
"""Это просто разная аудитория. За счет того, что в """"Спорт-Экспрессе"""" много хороших журналистов, у нас газета, по большому счету,  авторская. Потому что люди читают не только информацию, они читают, как это написано.""","""""""Спорт-Экспресс"""" - преимущественно авторская газета.""",entailment,0.6748010899339404,0.20673669708433745,5.0,0.0,ambiguous
"Фотографии процесса демонтажа уже появились в социальных сетях, и, комментируя их, горожане спрашивают: что же будет построено на этом месте?",Предыдущее строение на этом месте демонтируют.,entailment,0.6767780269895282,0.28807441930984806,4.0,0.0,ambiguous
Водители грузовых автомобилей простаивают в очереди по нескольку суток из-за медленного таможенного оформления товаров в связи с недостатком кадров у таможни.,На таможне слишком мало сотрудников.,entailment,0.6773952032838549,0.2661195125191671,4.0,0.0,ambiguous
"Напомним, на него завели уголовное дело, заподозрив в халатности.",На него завели уголовное дело.,entailment,0.678969315120152,0.17312646686628164,7.0,0.0,hard-to-learn
"Удар пришелся в грудную клетку. Женщина сама вызвала мужу скорую и полицию. Мужчину госпитализировали, но медики не смогли спасти ему жизнь.",Медики вызвали полицию.,not_entailment,0.6792986180101123,0.2127904880413906,5.0,0.0,ambiguous
"""""""Но честно, объективно и по решению суда"""", - заявил Бастрыкин в интервью """"Интерфаксу"""". Отвечая на вопрос об обысках и вызове на допрос лидеров оппозиции, глава СКР подчеркнул, что они пока находятся в статусе свидетелей. """"Это совершенно нормальное состояние, потому что мы не имеем достаточных доказательств, чтобы перевести их хотя бы в статус подозреваемого либо обвиняемого"""".""","Как только появляются доказательства, свидетелей переводят в статус подозреваемых или обвиняемых.",entailment,0.67975914478302,0.22992291103201848,4.0,0.0,ambiguous
"""По словам президента, во всем мире референдумы используются достаточно редко, потому что сложна процедура их организации, а последствия референдумов зачастую могут привести к расколу общества. Но по некоторым вопросам, по его мнению, обязательно нужно узнать точку зрения большинства населения страны. """"Сделать это с использованием существующих технологий очень сложно, потому что это дорого и неэффективно"""".""","По мнению президента, по ряду вопросов обязательно нужно узнать точку зрения половины населения страны.",not_entailment,0.6799187745366778,0.2544803003989401,4.0,0.0,ambiguous
"""Сам Удальцов заявлял, что врачи действуют под давлением полицейских. """"Власти избрали тактику поддержания у меня минимального жизненного уровня. В этих условиях я вынужден продолжать голодовку, поскольку никакой вины за собой не вижу"""", - сообщил он.""",Удальцов отказывается от еды.,entailment,0.6802853792905807,0.3137689617189117,4.0,0.0,ambiguous
"Мужчина окунулся в бассейн, где у него прихватило сердце.","Когда мужчина окунался, у него остановилось сердце.",not_entailment,0.6813334482056754,0.19834324519759952,6.0,1.0,ambiguous
"По его словам, для авиакомпаний распространена рекомендация не направлять на острова туристов, поскольку их безопасность не может быть гарантирована.",Острова опасны для туристов.,entailment,0.6836456784180233,0.3198392640282575,4.0,0.0,ambiguous
"Когда мужчине стало плохо, дежурившие спасатели поспешили на помощь.",Мужчине стало плохо не из-за спасателей.,entailment,0.683697521686554,0.27804127359931147,4.0,0.0,ambiguous
"Как выяснилось, причиной аварии на станции стало обрушение крыши в районе пятой турбины: рухнувшая кровля повредила трубы газопровода, от этого и произошел взрыв.",Пятая турбина рухнула на трубы газопровода.,not_entailment,0.6848347399915967,0.22740268782356698,5.0,1.0,ambiguous
"Учащийся политехнического техникума, находясь в состоянии алкогольного опьянения, избил, а затем ограбил прохожего. В итоге потерпевший получил многочисленные ушибы и перелом носа, а также лишился пяти тысяч рублей. Как выяснилось позже, подросток, совершивший разбойное нападение, уже имел условный срок по предыдущему приговору.","Подросток оказался не просто преступником, а преступником-рецидивистом.",entailment,0.6854416557720729,0.2865515723182528,4.0,0.0,ambiguous
"Удар пришелся в грудную клетку. Женщина сама вызвала мужу скорую и полицию. Мужчину госпитализировали, но медики не смогли спасти ему жизнь.",Медики  спасли мужчине жизнь.,not_entailment,0.6856680001531329,0.1751972087466822,5.0,0.0,hard-to-learn
"Я себе оправдания не ищу, но это стало толчком к моему будущему. Если бы застал измену, я бы, может, вообще по-другому поступил. Каждый человек по-своему переживает: кто-то легко прочувствовал все и забыл, кто-то болезненно.",Мне нужны оправдания для себя.,not_entailment,0.686034483569009,0.11827821751088582,7.0,0.0,hard-to-learn
"""Были проблемы с Тверской областью при запуске """"Сапсана"""", я вам докладывал. Все пригородные поезда, которые существовали, были восстановлены. Сегодня снимаются только те пригородные поезда, которые по решению региона являются необязательными, потому что регионы сегодня должны финансировать убытки, которые возникают при использовании пригородных перевозок.""","""Запуск """"Сапсана"""" потребовал ввести новые пригородные поезда в Тверской области, и начались проблемы.""",not_entailment,0.6866338806492942,0.2445409670549263,4.0,0.0,ambiguous
"От полученных повреждений он скончался на месте. Затем пенсионерка спрятала тело. Известно, что она сейчас нигде не работает и раньше уже имела проблемы с законом.",Пенсионерка прячет уже не первый труп.,not_entailment,0.6891437641211918,0.22362159599029208,5.0,1.0,ambiguous
"""""""От своих действий я не отказываюсь, я стрелял, но, видит Бог, ничьей смерти я не хотел. Я просто хотел предотвратить нападение на меня, - сказал Черкесов. - Я ходатайствовал о суде присяжных, потому что хотел, чтобы меня судил народ"""".""","Черкесов утверждает, что не хотел ничьей смерти.",entailment,0.6897372773715428,0.15210301595271852,6.0,0.0,hard-to-learn
"Мероприятие прошло без инцидентов. По итогам акции был составлен административный протокол, так как количество участников превысило заявленное число.",Акция прошла без нарушений.,not_entailment,0.690466046333313,0.23441512334293968,6.0,1.0,ambiguous
"От полученных травм пенсионерка умерла. Затем он вышел в подъезд, стал вести себя агрессивно и стучаться в другие квартиры. Соседка потерпевшей по телефону вызвала полицейских, которые застали злоумышленника на месте преступления.",Злоумышленник нанес пенсионерке травмы в подъезде.,not_entailment,0.6904861373560769,0.25087274166982576,4.0,0.0,ambiguous
"Она сообщила, что ее сын подвергся избиениям со стороны других воспитанников. Его также облили кипятком. Мать утверждает, что в учреждении процветает дедовщина.",В учреждении процветает дедовщина.,not_entailment,0.6905062028339931,0.26741348968172374,5.0,1.0,ambiguous
"""""""Мы видели значительное количество очень посредственных команд на Чемпионате Европы во Франции, а здесь ещё почти что на треть возрастёт количество команд, которые не будут в своём составе иметь футболистов высокого международного класса», — цитирует Колоскова радиостанция «Говорит Москва». Помимо этого, возрастёт нагрузка «на выдающихся футболистов, которых в мире единицы», считает эксперт. Это произойдет, так как новый регламент значительно сокращает перерывы между играми в финальном турнире.""",Новый регламент немного уменьшает перерывы между играми в финальном турнире.,not_entailment,0.6906380866255079,0.22321844823608947,4.0,0.0,ambiguous
"По его словам, после ухода с поста президента он пока не собирается занимать какие-нибудь государственные должности, будет проводить больше времени с семьёй, но и насовсем уходить из политики тоже не намерен.","Бывший президент намерен уйти из политики насовсем, чтобы больше времени проводить с семьей.",not_entailment,0.6911577880382538,0.2128465734362247,5.0,1.0,ambiguous
"И в одном из местных магазинов силовики наткнулись на контрафактную водку, на которой были поддельные акцизные марки.",Акцизные марки подделывали водку.,not_entailment,0.6919829079083034,0.10109309052682348,7.0,0.0,hard-to-learn
"То снегом запорошит, то на улицах появятся сказочные герои.","Случаются и снежная пороша, и явления сказочных персонажей.",entailment,0.6927627878529685,0.25937291432732834,4.0,0.0,ambiguous
"Обнаруженные предметы направлены для проведения экспертизы. Если эксперты признают их культурными ценностями, то в отношении гражданина будет возбуждено административное дело по факту недекларирования. Поскольку для ввоза их пассажир был бы обязан заполнить декларацию на товары с указанием перемещаемых через границу раритетов.",Обнаружены задекларированные предметы.,not_entailment,0.6933633493525642,0.333430888889599,4.0,0.0,ambiguous
"Как сообщает пресс-служба городской администрации, ремонтная бригада производит замену задвижки в камере, принадлежащей «Т Плюс» в районе стадиона «Динамо».","""Как минимум одна из камер в районе стадиона """"Динамо"""" принадлежит """"Т Плюс"""".""",entailment,0.694492233651025,0.21885606897961593,5.0,0.0,ambiguous
"Женщине он заявил, что якобы с ней хотели расправиться некие криминальные авторитеты, но он решил с ними все вопросы. За это просил вознаграждение. Женщина обратилась в полицию, и сотрудники уголовного розыска установили личность вымогателя.",С женщиной хотели расправиться некие криминальные авторитеты.,not_entailment,0.6945202222892216,0.26309936483789,4.0,0.0,ambiguous
"У троих участников драки диагностированы различные травмы. Что интересно, в полиции все они заявили, что претензий друг к другу не имеют.",Участники драки заявили друг на друга в полицию.,not_entailment,0.6950601083891732,0.20915503671159724,5.0,1.0,ambiguous
"Парни, как выяснилось, ушли из дома во Владимирской области, не поставив в известность родителей.",Парни ушли из дома без спроса.,entailment,0.6955160796642303,0.3097513122480229,4.0,0.0,ambiguous
"Михаил Федорович предупредил, что на дорогах очень скользко. Так что, отправляясь в гости, сапоги на «шпильках» и «лабутены» лучше взять с собой, а до гостей добираться в устойчивой обуви. Можно взять с собой в дорогу и праздничные свечки и бенгальские огни, потому что видимость будет плохой — мощная облачность накроет всю область, и придется встречать праздник при свете фонарей и салютов, а не ярких новогодних звезд.","""В сапогах на """"шпильках"""" и """"лабутенах"""" на дорогах будет не так скользко.""",not_entailment,0.6958640217781067,0.20400585014425027,6.0,1.0,ambiguous
"История мужчины не нова - сел за руль в пьяном виде, был остановлен полицией, лишен водительских прав и оштрафован, - штраф в установленное время не заплатил.",Пьяный водитель опоздал с выплатой штрафа.,entailment,0.6978287356240409,0.33628515352463045,4.0,0.0,ambiguous
