text,label,error_type,confidence,variability,correctness,forgetfulness,category
К этому моменту он давно уже будет вне досягаемости.,1,0,0.973147485937391,0.03565651125010486,7.0,0.0,easy-to-learn
Они месяцами не видят солнца.,1,0,0.9676435249192374,0.03871795540426614,7.0,0.0,easy-to-learn
"В нем все бушевало, но сейчас, как ни странно, он начал успокаиваться.",1,0,0.9744811654090881,0.033412012762240345,7.0,0.0,easy-to-learn
"Тот добровольно объяснил, как бы это хотела выйти в отставку.",0,Syntax,0.8504541346005031,0.2368301343409124,6.0,0.0,ambiguous
Он не успел отправить письмо.,1,0,0.9774284447942462,0.03138169359204537,7.0,0.0,easy-to-learn
Есть ли у вас разговорные проблемы в вашем общежитии?,1,0,0.970113388129643,0.04069711585541634,7.0,0.0,easy-to-learn
"Он обещает прийти, но не пришел.",0,Semantics,0.7715041765144893,0.29946055975459346,5.0,0.0,ambiguous
"Я помню твое лицо, но не помню твоего имени.",1,0,0.9737918547221592,0.03741154089790852,7.0,0.0,easy-to-learn
Я был у приятеля.,1,0,0.9606954114777702,0.040413556506018154,7.0,0.0,easy-to-learn
В этой реке множество рыбы.,1,0,0.9575816733496529,0.049656432789900624,7.0,0.0,hard-to-learn
"Я, как только увидел пропажу, выпил и схватился за голову.",0,Semantics,0.3570390375597136,0.2444397877496587,2.0,0.0,ambiguous
Преподаватель поощрял студентов формулировать задачи самих.,1,0,0.9623840025493077,0.06582114050532846,7.0,0.0,ambiguous
"Я не знаю, насколько стар этот мост.",1,0,0.9729598334857396,0.035694627862462844,7.0,0.0,easy-to-learn
"Впрочем, из них 1500 местных ополченцев, 400 гражданских.",1,0,0.9597249712262835,0.05155788131773222,7.0,0.0,ambiguous
"Поезд, скрежеща тормозами, остановился.",1,0,0.9658482841082981,0.046532459440927015,7.0,0.0,easy-to-learn
"И посетите местный филармонический зал, одну из крупнейших русских концертных организаций.",1,0,0.9688363671302795,0.04447780149146421,7.0,0.0,easy-to-learn
"Иван говорит, что во вторник он, может быть, придет.",1,0,0.9519254990986415,0.05191153794305357,7.0,0.0,ambiguous
"Пожилой пассажир, сидевший у окна железнодорожного вагона, был никто иной как профессор Тимофей Пнин.",1,0,0.9282128129686628,0.10184833846353376,7.0,0.0,ambiguous
"К мельнице бежали люди, они пробирались по плотине и кричали ― Сенька в окно видел их ноги.",1,0,0.9595963273729596,0.053492479816592046,7.0,0.0,ambiguous
"Погода была дождливая, а я не взял зонт.",1,0,0.9561257873262677,0.043784424935252426,7.0,0.0,hard-to-learn
"Сегодня методика допроса обвиняемого с применением электроэнцефалограммы в некоторых странах, например в Индии и Японии, активно продвигаются.",0,Syntax,0.9411096147128514,0.09232378636878219,7.0,0.0,ambiguous
Вчера у меня было с ним неприятное объяснение.,1,0,0.9730530381202698,0.03191093511262625,7.0,0.0,easy-to-learn
"Трудно себе представить, чтобы к 10 часам вечера они еще не выпили все шампанское.",1,0,0.9689876096589225,0.0450520995316075,7.0,0.0,easy-to-learn
Я никогда в этом доме не буду.,1,0,0.9651471546718052,0.03334525739083689,7.0,0.0,easy-to-learn
"Вы, может быть, думаете, что сумма незначительная?",1,0,0.9493788140160697,0.052429486584739754,7.0,0.0,ambiguous
"Нажмите второй кнопку, а затем перезагрузите спиртный час до нуля.",0,Syntax,0.9058491502489362,0.14388036714639044,7.0,0.0,ambiguous
Он объяснил отсутствие Вани приходом Пети.,1,0,0.9738537158284869,0.04029366401581132,7.0,0.0,easy-to-learn
"Естественно, любая выставка за рубежом ставит вопрос о том, как искусство представляет страну-экспортер.",0,Syntax,0.8362680205277034,0.28024951995653824,6.0,0.0,ambiguous
"Признавайтесь честно, здесь все свои.",1,0,0.9747985090528216,0.03650919753285992,7.0,0.0,easy-to-learn
"По правде говоря, я не люблю Тома.",1,0,0.9749838709831238,0.03130701539390174,7.0,0.0,easy-to-learn
В Советском Союзе состоялся запуск межконтинентальной баллистиче ской ракеты.,1,0,0.9605627911431449,0.05546309223062498,7.0,0.0,ambiguous
"Когда Адам вернулся, Ева пошла в магазин.",1,0,0.9481310759271894,0.049920693857927086,7.0,0.0,hard-to-learn
"Всё, что было дорогим, растоптано в прах.",1,0,0.9437825935227531,0.0708247846562137,7.0,0.0,ambiguous
"Агриппа Неттесгеймский в 1519 г. спас тем, что вмешался, одну женщину, из деревни Войппи, обвинённую инквизиционным судом в ведовстве.",1,0,0.9279456564358303,0.10077632193222326,7.0,0.0,ambiguous
У меня всегда есть лучшие идеи отца.,1,0,0.9635776111057827,0.044104771952566,7.0,0.0,easy-to-learn
"Бурмин – тот милый молодой человек, которого мы вчера видели у Марьи Гавриловны.",1,0,0.9724768911089215,0.04259802109080696,7.0,0.0,easy-to-learn
"Проводя время в постоянных увеселениях, Стрекозу врасплох застала зима.",0,Syntax,0.8408365760530744,0.2349338446715603,6.0,0.0,ambiguous
Среди моих студентов есть способные люди.,1,0,0.9783535173961094,0.03289796955964014,7.0,0.0,easy-to-learn
Он шел в магазин?,0,Semantics,0.6881087784256253,0.28766187671287297,5.0,0.0,ambiguous
Пришел мужик в лес и рубил дрова.,0,Semantics,0.29960063731830033,0.4067583890254216,2.0,0.0,ambiguous
"Не думаю, чтобы в тот момент я ее жалела.",1,0,0.9757579905646188,0.030934770013493793,7.0,0.0,easy-to-learn
На конференции обсуждались проблемы становления целостной личности в период взросления и осознания смысла жизни.,1,0,0.9602862681661334,0.05751967905901196,7.0,0.0,ambiguous
"Названа песня из двух треков группы Godsmack, вышедшего с альбома ""Awake"".",0,Hallucination,0.9566310218402317,0.07609837026053463,7.0,0.0,ambiguous
"Она невольно сравнила себя с этой ухоженной красивой женщиной ― простые джинсы, рубашка не первой свежести, спутанные волосы, лицо без косметики.",1,0,0.9689855405262539,0.04911578157480866,7.0,0.0,easy-to-learn
Резко он не тормозит.,1,0,0.9627560206821987,0.038806570613362144,7.0,0.0,easy-to-learn
Он подошел ко мне и начал выговаривать за опоздание.,1,0,0.9719392997877938,0.03658219092247682,7.0,0.0,easy-to-learn
По завершению эксперимента учёные опубликуют аналитический отчёт.,0,Syntax,0.8797340946538108,0.2702358710115201,6.0,0.0,ambiguous
Он открыл шкаф и достал оттуда два больших полотенца.,1,0,0.9734898124422345,0.037513033121194965,7.0,0.0,easy-to-learn
Это известие лишило меня сна.,1,0,0.9729049631527492,0.027484415744304165,7.0,0.0,easy-to-learn
Хозяйки в доме не заметно.,1,0,0.9730288982391357,0.03248869519654079,7.0,0.0,easy-to-learn
"Футболист ""Спартака"" не смог выиграть первый чемпионат России по футболу в 1992 году.",1,0,0.9757075820650373,0.036181952358701364,7.0,0.0,easy-to-learn
Регион Пенза был сформирован в качестве субъекта Российской Федерации на его нынешних границах в 1939 году.,1,0,0.9730262926646641,0.04084503543429395,7.0,0.0,easy-to-learn
"Тут больных было немного, и потому пришлось ему ждать недолго, часа три.",1,0,0.9710760116577148,0.040151296584983315,7.0,0.0,easy-to-learn
И ночные вызова на работу случались.,0,Morphology,0.7987553945609501,0.31145998208273207,5.0,0.0,ambiguous
Стоило бы надеть куртку потеплее.,1,0,0.9686017206736973,0.04277732161300274,7.0,0.0,easy-to-learn
Коля или кто-нибудь из его друзей оставил на подоконнике часы.,1,0,0.9567680273737226,0.05292717149252271,7.0,0.0,ambiguous
Его способность быть счастливым самим и делать счастливыми других всегда удивляла меня.,0,Syntax,0.7359869629144669,0.3434170570354544,5.0,0.0,ambiguous
Он поселился вдали от какого бы то ни было жилья.,1,0,0.9775026610919407,0.030106238546858552,7.0,0.0,easy-to-learn
Полностью он не должен делать всю работу.,1,0,0.9566289271627154,0.055299256455013414,7.0,0.0,ambiguous
"Она шла с едва заметным наклоном, начинаясь почтамтом и кончаясь церковью, как эпистолярный роман.",1,0,0.9457077383995056,0.08605612514733015,7.0,0.0,ambiguous
Страны НАТО хотят взять с Ирана обязательство не применять ядерное оружие первый.,0,Syntax,0.6538097837141582,0.272330921935178,5.0,0.0,ambiguous
"Стандартные модели 200 имели кузова четырёхдверный седан, двухдверное купе и трьхместное бизнес-купе (без задних сидений) и пятидверного бизнес—купе.",0,Hallucination,0.8763249516487122,0.1839998392136748,7.0,0.0,ambiguous
Полям Омской области угрожает нашествие саранчи.,1,0,0.9814391051019941,0.029419453285671308,7.0,0.0,easy-to-learn
Ребенок тянул мать за подол.,1,0,0.9686502643993923,0.04122673412656282,7.0,0.0,easy-to-learn
Загранпаспорт необходимо заменить по истечению срока его действия.,0,Syntax,0.835231791649546,0.2952450686249319,6.0,0.0,ambiguous
"Иван говорит, что слегка простужен.",1,0,0.97015209708895,0.03835677448036482,7.0,0.0,easy-to-learn
"Все будет вашим, если вы сами, своим копьем возьмете эти богатства, но нельзя поступать необдуманно.",1,0,0.9609211342675346,0.05251150536672988,7.0,0.0,ambiguous
"Поскольку мы не знакомы, позвольте представиться: Василий Иванович Степаненко.",1,0,0.9694081459726606,0.04622974569384856,7.0,0.0,easy-to-learn
Иван показал Лене на фотографии.,1,0,0.9593440038817269,0.051562028861876746,7.0,0.0,ambiguous
"Их морское путешествие, наверное, не закончилось бы никогда, если бы вдруг не пропало солнце.",1,0,0.9699693151882717,0.035878604002707114,7.0,0.0,easy-to-learn
"Все как будто ждали, что нe будет ли он ещё петь.",0,Syntax,0.9127086273261479,0.17294239847526874,6.0,0.0,ambiguous
"Нет никого без греха, и это.",0,Syntax,0.8379138793264117,0.26832740413655265,6.0,0.0,ambiguous
"Они въехали в бор, и звук копыт стал звонче.",1,0,0.9676887052399772,0.04067207401884881,7.0,0.0,easy-to-learn
Это известие надолго лишает меня сна.,0,Semantics,0.5858358964323997,0.40734466982088025,4.0,0.0,ambiguous
"Грушницкий был из числа людей, имеющим на все случаи жизни готовые пышные фразы.",0,Syntax,0.9121304750442505,0.15886523572421787,7.0,0.0,ambiguous
"Обвинив во всем сотрудников, он одного сотрудника уволил, а другому сотруднику объявил выговор.",1,0,0.9671666877610343,0.04982065994057696,7.0,0.0,easy-to-learn
"Журналистка, была приглашена министром дать ей интервью.",0,Syntax,0.6897649552140918,0.28365299377417613,5.0,0.0,ambiguous
Иван отдал сестре рубашки постирать.,1,0,0.9626759971891131,0.051513116162177394,7.0,0.0,easy-to-learn
"Женившийся в день получения титула Принцессы Хиллари актер из сериала ""Клан Сопрано"" стал мужем актрисы Кеннетт Уиттакер (1894—1979).",1,0,0.9302785907472882,0.10551540804189272,7.0,0.0,ambiguous
Осмотр дома он начал почему-то со двора.,1,0,0.9792390380586896,0.03030955954283093,7.0,0.0,easy-to-learn
В летнее время эта площадка превращалась в ресторан.,1,0,0.9783317191260201,0.028826083044294695,7.0,0.0,easy-to-learn
В начале четвертого курса она уже владела шведским языком.,1,0,0.9760536892073495,0.033136774176034216,7.0,0.0,easy-to-learn
"Пересшила она это платьишко, отделала его кое-где кружевцами, и чудесное платьице вышло.",0,Morphology,0.7677709736994335,0.33353667975367246,5.0,0.0,ambiguous
Этот смешно был очень тяжелым.,0,Syntax,0.7881396753447396,0.31244473879557144,5.0,0.0,ambiguous
"И я понял, что это была сама суть искусства.",1,0,0.9656575577599662,0.03938217601763758,7.0,0.0,easy-to-learn
Завтра я буду принимать дела.,1,0,0.9592872176851545,0.062459194381598554,7.0,0.0,ambiguous
Сторонников новых будет искать.,1,0,0.9585220558302743,0.051383769335525756,7.0,0.0,hard-to-learn
Только Иван выразил какую бы то ни было готовность помочь.,1,0,0.9747571519442967,0.03193528563843459,7.0,0.0,easy-to-learn
Команде Джека и Ашмиты удалось сбежать из подземной ледяной пещеры через отверстие.,1,0,0.9588800498417446,0.05672167738671468,7.0,0.0,ambiguous
Цыганка звенела серебряными браслетами.,1,0,0.9543683188302177,0.06758251120505575,7.0,0.0,ambiguous
"Мечи, укрепленные над скрещенными кинжалами в форме креста впервые появились именно на турнире мечей.",1,0,0.9360509770257133,0.08573668707060629,7.0,0.0,ambiguous
За тот год добыча угля не возросла на 10 млн тонн.,0,Semantics,0.8243549551282611,0.22813535179342115,6.0,0.0,ambiguous
"Я думаю, что он хоть пальцем пошевелит, чтобы помочь тебе.",0,Semantics,0.7307346612215042,0.31912827460848314,5.0,0.0,ambiguous
Этот бой был очень тяжелым.,1,0,0.9784867082323346,0.028319543142612837,7.0,0.0,easy-to-learn
"Китай также считает необходимым привлекать иностранных инвесторов — прежде всего в так называемые специальные экономические зоны, расположенные на юго-восточном побережье страны вблизи Гонконга.",1,0,0.9437767778124128,0.09097141757638186,7.0,0.0,ambiguous
"Он не поздравил ни с Новым годом, ни с Восьмым мартом, ни с днем рождения Валерки.",0,Morphology,0.17927246540784836,0.16364165396404234,0.0,0.0,ambiguous
"Нужно постоянно следить за ихней работой, держать наготове штат ремонтников.",0,Morphology,0.84532231092453,0.2407944419209003,6.0,0.0,ambiguous
Он сейчас в зале периодики читает журналы.,1,0,0.9695339969226292,0.042130170614242984,7.0,0.0,easy-to-learn
"Пишите рассказы, встречайте поезда дальнего следования, смейтесь, сочувствуйте страждущим.",1,0,0.9453766431127276,0.08239988748285171,7.0,0.0,ambiguous
"Emacspic — один из самых популярных речевых интерфейсов Linux, связанный с большинством основных дистрибьюций.",1,0,0.9474212016378131,0.08545928070471176,7.0,0.0,ambiguous
"Он пробежал эту дистанцию за десять секунд и, таким образом, получил преимущество перед своими соперниками.",1,0,0.9575387239456177,0.04900529968166392,7.0,0.0,hard-to-learn
Иван не был дома месяц.,1,0,0.9514037711279733,0.05495317995507508,7.0,0.0,ambiguous
"Может быть, с досады, что я, по эгоизму, не достал билета на спектакль в прошлый понедельник?",1,0,0.9581498077937535,0.05379008682573483,7.0,0.0,ambiguous
Тогда руководители NASA также сначала отрицали наличие всяких серьезных технологических проблем.,0,Semantics,0.7863345869949886,0.3259309235094469,5.0,0.0,ambiguous
"Я уверен, что он несомненно прав.",1,0,0.9464854257447379,0.059383726443360985,7.0,0.0,ambiguous
Доклад написан с шести до семи.,0,Semantics,0.8616599483149392,0.19035964006352138,6.0,0.0,ambiguous
"Мы сами виноваты: мы были слишком мягкотелы, и вот развелась эта гниль.",1,0,0.9679271919386727,0.04098002511200408,7.0,0.0,easy-to-learn
Тебе завтра не будет туда попасть.,0,Syntax,0.8255797582013267,0.2873862057375716,6.0,0.0,ambiguous
На карикатуре его изобразили лежащим под колесами мотоцикла.,1,0,0.9739394869123187,0.03782123580885992,7.0,0.0,easy-to-learn
"Я протянул ему ложку, которую Сев выразил желание держать сам.",1,0,0.8989614588873727,0.11886741383432972,7.0,0.0,ambiguous
Сад дошел до самой реки.,1,0,0.9641398872647967,0.04073713790323772,7.0,0.0,easy-to-learn
Брюки у пояса мне узки.,0,Semantics,0.6883235446044377,0.3482147043562062,5.0,0.0,ambiguous
Ряд исследований посвящены проблеме интерпретации текстов.,0,Syntax,0.8563126538481031,0.2843652652056557,6.0,0.0,ambiguous
В путь-дорогу дальний я тебя отправлю.,0,Syntax,0.7732979186943599,0.28535158220161694,5.0,0.0,ambiguous
Его принцип отвергает какое-либо облучение мозга.,0,Semantics,0.7384347713419369,0.3689957761528439,5.0,0.0,ambiguous
Ее матери пришлось пережить много горя.,1,0,0.9735070126397269,0.037581040984909796,7.0,0.0,easy-to-learn
Пелагея садится вблизи на припеке.,0,Semantics,0.8719164941992078,0.23535441047876282,6.0,0.0,ambiguous
Возьми мне на складе еще одну банку консервов.,1,0,0.7342453684125628,0.21754757657037446,6.0,1.0,ambiguous
"О, это началось невинно, с шутки, с кокетства.",1,0,0.961152970790863,0.05259700057427461,7.0,0.0,ambiguous
"Ряд авторов считают, что все изученные ими собаки генетически друг к другу ближе, чем волки.",0,Syntax,0.6913310800279889,0.19657146271138687,6.0,0.0,ambiguous
Ее устраивает в Париже.,0,Syntax,0.8345462317977633,0.2641957092807947,6.0,0.0,ambiguous
Я смотрел фильм на французском языке с английскими субтитрами.,1,0,0.9709060788154602,0.037214287641515166,7.0,0.0,easy-to-learn
Она приняла к себе ребенка.,0,Semantics,0.6831733925001962,0.33087517325338506,5.0,1.0,ambiguous
"Особенно когда в полуторастах метрах позади лежал скелет ящера, убитого человеческим оружием.",0,Morphology,0.6945865090404238,0.3544042599623841,5.0,0.0,ambiguous
Колосенцев с деловитым видом тут же поднялся.,1,0,0.9706571613039289,0.036402714816581944,7.0,0.0,easy-to-learn
"Он утверждает, что все знает об этом.",1,0,0.9750612803867885,0.0342111401580989,7.0,0.0,easy-to-learn
Перемены в технической политике фирмы еще не начались.,1,0,0.9729852250644139,0.03714600977568149,7.0,0.0,easy-to-learn
Протянешь руку в последний момент ― а там никого.,1,0,0.9431670563561576,0.05793268776704142,7.0,0.0,ambiguous
"Маша сказала на перроне: ""Я буду ждать тебя здесь!""",1,0,0.9617461136409214,0.04780720991867205,7.0,0.0,easy-to-learn
Она не несет за это ответственности.,1,0,0.9730279275349208,0.03193934489387032,7.0,0.0,easy-to-learn
Рядом с больным стояла чашка с бульоном.,1,0,0.9693802424839565,0.036770276974932466,7.0,0.0,easy-to-learn
Этого портрета здесь раньше не висело.,1,0,0.968736503805433,0.042946371333621135,7.0,0.0,easy-to-learn
"Она хочет, чтобы нашелся такой богатый человек, который бы взял ее в жены.",1,0,0.978293742452349,0.030641350973321654,7.0,0.0,easy-to-learn
"Телега сломана два дня назад, но сегодня ее починили.",0,Semantics,0.7192465992910522,0.3813504053036598,5.0,0.0,ambiguous
"Всех, кто разбираются в технике, приглашают принять участие в технической олимпиаде.",0,Syntax,0.9614121403012957,0.07875316730961655,7.0,0.0,ambiguous
"Он все-таки дал ей ту книгу, которую она хотела.",1,0,0.944192716053554,0.059711171855507436,7.0,0.0,ambiguous
Можно пойти на концерт.,1,0,0.964731786932264,0.04492431663439933,7.0,0.0,easy-to-learn
"Готовиться к войне 1812 г. как Франция, так и Россия начали за два года до того, как она разражается.",0,Syntax,0.19939378442774927,0.1987902444419946,1.0,1.0,ambiguous
"Иван подозревает, что его обманывают.",1,0,0.9767972571509225,0.03138744291616483,7.0,0.0,easy-to-learn
Она управляла викариатом уже пятнадцать лет.,1,0,0.9688234499522618,0.043860614584480394,7.0,0.0,easy-to-learn
"Я сел около пирога с капустой, и мне пришлось раскладывать его по тарелкам.",1,0,0.9706110954284668,0.03735276852987776,7.0,0.0,easy-to-learn
"Если она не хочет принять вашу помощь, пусть примет мою.",1,0,0.9594353011676243,0.049730726774986266,7.0,0.0,easy-to-learn
Я шел вдоль реки по узенькой тропинке.,1,0,0.9744630115372794,0.03562159644318248,7.0,0.0,easy-to-learn
"На пруду, которого поверхность виднелась сквозь аллеи, заливались лягушки.",1,0,0.9115333982876369,0.14905818658745437,7.0,0.0,ambiguous
"Когда я завтра приду в институт, я поговорю об этом с кем угодно.",0,Semantics,0.7357547559908458,0.3054406258093448,5.0,0.0,ambiguous
Я взяла ей учителя английского языка.,1,0,0.942831107548305,0.06022019269382861,7.0,0.0,ambiguous
Я резко не затормозил.,0,Semantics,0.8140525221824646,0.30656202907763014,6.0,0.0,ambiguous
Петя не нашел Вани в школе.,1,0,0.9675707731928144,0.042007000751356,7.0,0.0,easy-to-learn
"В прошлом году сквер бы прямоугольным, а потом его сделали круглым.",1,0,0.9395012259483337,0.08194147109966644,7.0,0.0,ambiguous
Скоро абоненты сотовой связи смогут оплатить проезд в метро со своего телефона.,1,0,0.9690036007336208,0.04424504071932972,7.0,0.0,easy-to-learn
"На собрании решили подвести итоги тому, чему нас научила работа в новых условиях.",0,Syntax,0.9514496752193996,0.07620625692767488,7.0,0.0,ambiguous
"Они вместе читали книгу, и их головы почти соприкасались.",1,0,0.9598758050373623,0.04721608608526707,7.0,0.0,easy-to-learn
"Каждый человек видит жизненный идеал по-своему, согласно своего характера и моральных устоев.",0,Syntax,0.9427234019551959,0.09093669318706832,7.0,0.0,ambiguous
"Я буду читать слова, а вы запоминайте!",1,0,0.9456456303596497,0.052594273419107274,7.0,0.0,ambiguous
Германия воевала с половиной Европы.,1,0,0.9751019562993731,0.03649547180396618,7.0,0.0,easy-to-learn
Кимхи и генеральный директор Мосада был избран в должность главы министров.,1,0,0.6628224072711808,0.3883112351847581,4.0,0.0,ambiguous
В этом районе строятся новые дома.,1,0,0.9740201234817505,0.03766082724101522,7.0,0.0,easy-to-learn
"Клиент написал мне, что проживает в Москве на Пресне на чем-то, но не назвал точный адрес.",0,Syntax,0.7932889610528946,0.31585894501555173,5.0,0.0,ambiguous
Сегодня отец еще не работал в саду.,1,0,0.9751228945595878,0.03367322432679219,7.0,0.0,easy-to-learn
Инна у купила платье.,1,0,0.9583556737218585,0.043615251565008235,7.0,0.0,hard-to-learn
"Когда убьют, тогда и приходите.",1,0,0.904924716268267,0.08110864870286719,7.0,0.0,ambiguous
На поляне мы нашли малину и ягоды.,0,Semantics,0.760523014834949,0.35322106858835667,5.0,0.0,ambiguous
Отдай мне эту книг.,1,0,0.9404269542012896,0.07309438945996356,7.0,0.0,ambiguous
"Неизвестный серийный убийца, подозреваемый в убийстве по меньшей мере пятнадцати женщин в Атланте в 1911 году.",1,0,0.9607781171798706,0.06486089782313602,7.0,0.0,ambiguous
Лена пообещала больше не ездить туда одной.,0,Syntax,0.5333512851170131,0.3041842353333508,3.0,0.0,ambiguous
"Тетка помогла устроиться шофером к одному важному человеку, но важного человека вскоре убили бандиты, и тогда Азат решил уехать насовсем.",1,0,0.9524327601705279,0.08279457062105504,7.0,0.0,ambiguous
Сотрудник отказался от помощи.,1,0,0.9807914665767125,0.0271846687472116,7.0,0.0,easy-to-learn
"Первый тост был выпит, как читатели, может быть, сами догадались, за здоровье нового херсонского помещика.",1,0,0.9327573605946132,0.0817331374800895,7.0,0.0,ambiguous
"Вася читал книгу, а Петя — газету.",1,0,0.9632690123149327,0.05058504820038032,7.0,0.0,easy-to-learn
"Даже если любой из них действительно согласится тебе помочь, ничего это не изменит.",0,Semantics,0.5468190610408783,0.4136190620706089,4.0,0.0,ambiguous
Я различил вдали очертания снежных массивов.,1,0,0.9773134418896267,0.032308591088395684,7.0,0.0,easy-to-learn
"Он получил облегчение, узнав, что она простила ему.",1,0,0.9701564993177142,0.038382063008067256,7.0,0.0,easy-to-learn
В этом доме жил Достоевский.,1,0,0.9795797722680228,0.028237760510380024,7.0,0.0,easy-to-learn
В 1950 г. на старом месте построили современную многофункциональную арену с 22 000 зрителями.,1,0,0.9713086656161717,0.039831251339089754,7.0,0.0,easy-to-learn
Мальчик высунулся из окна.,1,0,0.9778129373277936,0.031129654932489353,7.0,0.0,easy-to-learn
Бутыль вмещает пять литров.,1,0,0.9732658181871686,0.03665045449515566,7.0,0.0,easy-to-learn
Мы первыми научились видеть дальше собственного порога и думать более шире родимой околицы.,0,Morphology,0.602192368192066,0.30859529383782425,5.0,2.0,ambiguous
"Поскольку это наша собственная торговая платформа, нашим трейдерам не нужно арендовать у сторонних поставщиков.",0,Syntax,0.776008835860661,0.31831592076617987,5.0,0.0,ambiguous
"Толпа в Лондоне ворвалась во дворец, король с королевой покинули здание через чёрный ход.",1,0,0.9578655276979718,0.05889810396453732,7.0,0.0,ambiguous
Я хочу с вами посплетничать.,1,0,0.9658521839550563,0.040267755466670836,7.0,0.0,easy-to-learn
Мы разбили лагерь у деревни Татия.,1,0,0.974210798740387,0.03511799148908351,7.0,0.0,easy-to-learn
У него на лице есть улыбка.,0,Semantics,0.7109274693897792,0.354775533362278,5.0,0.0,ambiguous
Один герой Марка Твена хотел жениться на своей бабушке.,1,0,0.9755320804459708,0.032604182932625035,7.0,0.0,easy-to-learn
"Вообще, с приездом графа кутеж оживился.",1,0,0.9741945947919574,0.03436482864905676,7.0,0.0,easy-to-learn
"Этот мальчик видел, кто сбил прохожего.",1,0,0.9684030413627625,0.046007649489614895,7.0,0.0,easy-to-learn
Ты сейчас же взял и вылил воду!,0,Semantics,0.6310874702675002,0.3953636062648165,4.0,0.0,ambiguous
"Будьте уверены, за свой проступок мальчик ещё ответит.",1,0,0.9641943148204258,0.048610191847960595,7.0,0.0,easy-to-learn
"В группу студентов, направленных на полевую практику, входят сорок один человек.",0,Syntax,0.9191619242940631,0.11923250419794598,7.0,0.0,ambiguous
Чей портрет висел на стене?,1,0,0.9652137586048671,0.0443682371662674,7.0,0.0,easy-to-learn
"Она стягивала рукой ворот у горла, думала, полегчает, но не легчало.",1,0,0.9449828863143921,0.05972523563281565,7.0,0.0,ambiguous
"Гордость переполняла родителей, увидев фамилию сына среди авторов книги.",0,Syntax,0.9422595926693508,0.10800195949056045,7.0,0.0,ambiguous
Прогулка не состоялась благодаря плохой погоде.,1,0,0.9634464723723275,0.04709831695434856,7.0,0.0,easy-to-learn
"Описано точное описание внешности ""ангела с пышными волосами"".",1,0,0.962655280317579,0.05225748543769611,7.0,0.0,ambiguous
Его даже Канкрин считал очень способным человеком.,1,0,0.9798578109060015,0.029292695191402183,7.0,0.0,easy-to-learn
"Дорога идёт в глухом лесу, петляя по склонам.",1,0,0.9680732658931187,0.05008717168640164,7.0,0.0,easy-to-learn
"Я могу сделать для вас все, что угодно, хоть сейчас.",1,0,0.9531752211706979,0.05894686063416368,7.0,0.0,ambiguous
Эффектный костюм Ольги многим показался слишком театральным.,1,0,0.9725780827658517,0.037029786221008804,7.0,0.0,easy-to-learn
"Поэтому она обратилась к государству, своих сил на это у РПЦ нет.",0,Syntax,0.8141757249832153,0.31023706754828895,6.0,0.0,ambiguous
А Матвей ещё остался ― посуду мыл.,1,0,0.9529921157019479,0.047876878706256364,7.0,0.0,hard-to-learn
Он обещал резко не тормозить.,1,0,0.9731268201555524,0.03491172514266842,7.0,0.0,easy-to-learn
"Вероятно, вы читали книгу Иванова на эту тему.",1,0,0.974699718611581,0.03654770018233922,7.0,0.0,easy-to-learn
"Он сказал Дуне, где он живет.",1,0,0.9608596818787711,0.054585499044569205,7.0,0.0,ambiguous
Не одни злые люди ночью гуляют.,1,0,0.9678747398512704,0.03992258322485119,7.0,0.0,easy-to-learn
В Екатеринбурге построили первый в России шоколадовый комбинат.,0,Morphology,0.6067454692508493,0.40368553631147736,4.0,0.0,ambiguous
Я получил приказ отступать.,1,0,0.9797383972576686,0.029259927861066275,7.0,0.0,easy-to-learn
Какой-нибудь человек всегда должен об этом помнить.,0,Semantics,0.5126452243753842,0.3061138715848404,4.0,1.0,ambiguous
"Ты читал ""Капитанскую дочку""?",1,0,0.9575490866388593,0.045756576074242605,7.0,0.0,hard-to-learn
Учитель поставил три двойки.,1,0,0.9676943932260785,0.04451196660517703,7.0,0.0,easy-to-learn
"И пошлите кого-нибудь к Фу Чану, чтоб захватили несколько пар туфель.",1,0,0.5723207933562142,0.2697753587055115,4.0,2.0,ambiguous
Поставь ружье в угол!,1,0,0.9727060879979815,0.03991105636787986,7.0,0.0,easy-to-learn
У меня есть седые волосы.,1,0,0.9656527893883842,0.03344449283663399,7.0,0.0,easy-to-learn
"Должен же ты был о чем-то думать, когда делал такую вещь.",1,0,0.9708466529846191,0.040593784385806096,7.0,0.0,easy-to-learn
Хороший был слесарь — любые замки открывал.,1,0,0.9753499371664864,0.0335840060080223,7.0,0.0,easy-to-learn
Чего ты поел и попил лимонада?,0,Syntax,0.818799444607326,0.2635369018003795,5.0,0.0,ambiguous
Присутствие кошек в древней китайской деревне доказывает о давнем взаимовыгодном сожительстве этих животных с людьми.,0,Syntax,0.7741864259753909,0.34402968109306226,5.0,0.0,ambiguous
Членом президиума международного союза возвращенцев стал Юрий Панов.,1,0,0.9770575336047581,0.03475676373045066,7.0,0.0,easy-to-learn
"Как жаль, что меня не было с вами.",1,0,0.9454438941819328,0.05229796599627871,7.0,0.0,ambiguous
Меня в этом доме никогда не будет.,1,0,0.8910148228917804,0.12104480520288831,7.0,0.0,ambiguous
"Поэтому надо согласиться с выводом, что надеяться на победу чисто парламентским путем наивно.",1,0,0.9571339658328465,0.08038129170138032,7.0,0.0,ambiguous
